"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","median.posterior.mu","lb.bayes.sdprior20","ub.bayes.sdprior20","width.bayes.sdprior20","cover.bayes.sdprior20","median.posterior.sig","median.posterior.gam"
"187",87,10,-0.5,57.2687258938747,80.2903671677642,1,23.0216412738895,52.578486359689,78.0070578194502,1,25.4285714597612,69.2008127825794,59.0670394515542,78.0867768897966,19.0197374382424,1,15.6998433554474,-0.697007062617998
"188",88,10,-0.5,43.607352735927,71.8415399348308,1,28.2341871989038,39.818865528245,70.1536800225464,1,30.3348144943014,59.2963597624372,47.2304884453738,69.6302315950799,22.3997431497062,1,17.3212100722801,-0.432369212620782
"189",89,10,-0.5,56.1259611022369,78.9550576543408,1,22.829096552104,55.9327358279409,77.8816805096976,1,21.9489446817568,68.6987566279351,59.4903406069271,77.6651279390285,18.1747873321014,1,16.3555975042037,-0.472179586736469
"190",90,10,-0.5,58.5110755017252,73.6250540226354,1,15.1139785209102,59.0146578507713,73.7340595809054,1,14.7194017301341,67.0319516121506,60.2300516193355,74.0721029209526,13.842051301617,1,10.7492806231453,-0.182853101974831
"191",91,10,-0.5,56.359089872538,74.1736804577496,1,17.8145905852117,56.981314379086,75.3460398859552,1,18.3647255068692,69.0405899779417,59.545827902227,81.2131591918795,21.6673312896525,1,18.6548504952358,0.407354078060287
"192",92,10,-0.5,59.4693393765288,83.1144362488336,1,23.6450968723047,55.6822458907649,80.9166358288781,1,25.2343899381132,72.4047131716269,62.3062695040287,80.8920202686342,18.5857507646055,1,14.8295027761388,-0.507274262374158
"193",93,10,-0.5,59.0436428860896,72.4681186589385,1,13.4244757728488,56.3179306294107,71.1288921902487,1,14.8109615608381,66.2052339633923,60.9522111911152,71.3454443185855,10.3932331274703,1,9.15479888919035,-0.602078932310965
"194",94,10,-0.5,65.3771410703257,73.8123799188432,1,8.43523884851754,63.2947429808923,72.9422374594196,1,9.64749447852731,69.5546936670236,66.2882653510374,72.6133494175933,6.32508406655589,1,5.08276762010244,-0.634866628184447
"195",95,10,-0.5,62.3208343565329,75.8305256952552,1,13.5096913387222,62.996988240321,75.8905398293688,1,12.8935515890478,68.9020985630331,64.1818573437395,75.2561990508016,11.074341707062,1,8.62112565785401,0.557329151416701
"196",96,10,-0.5,62.8117252785055,81.6604137330806,1,18.8486884545751,61.1068438637653,80.4395970860489,1,19.3327532222836,72.1040660949784,61.3270967915883,81.8463693055656,20.5192725139773,1,15.5652398380321,-0.233902066074401
"197",97,10,-0.5,61.939976418769,78.0342509802253,1,16.0942745614563,62.0411628209347,77.4525944479955,1,15.4114316270607,70.8868470631848,63.0545572090349,77.7077111372056,14.6531539281706,1,10.6097548899579,-0.144089175406636
