"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","lb.bayes.sdprior5","ub.bayes.sdprior5","cover.bayes.sdprior5","width.bayes.sdprior5","lb.bayes.sdprior10","ub.bayes.sdprior10","cover.bayes.sdprior10","width.bayes.sdprior10","lb.bayes.sdprior15","ub.bayes.sdprior15","cover.bayes.sdprior15","width.bayes.sdprior15","lb.bayes.sdprior20","ub.bayes.sdprior20","cover.bayes.sdprior20","width.bayes.sdprior20","lb.bayes.sdprior25","ub.bayes.sdprior25","cover.bayes.sdprior25","width.bayes.sdprior25","lb.bayes.sdprior30","ub.bayes.sdprior30","cover.bayes.sdprior30","width.bayes.sdprior30","NA"
"107",7,10,-0.5,55.2236287583024,62.0462506982541,1,6.82262193995167,55.0050267460477,61.8914715682963,1,6.88644482224855,59.2046874642329,64.0513798181459,0,4.84669235391294,57.4864624518475,62.8668174731187,1,5.38035502127114,57.2380694036137,62.7869969251918,1,5.54892752157809,56.6574128701684,62.2502073150744,1,5.59279444490601,56.4578668270981,61.9134116101679,1,5.45554478306977,56.5712107261234,61.8309737630342,1,5.25976303691078,70
"108",8,10,-0.5,52.5095246206269,60.9533247076068,1,8.44380008697981,52.5866388853487,60.6359230183506,1,8.04928413300186,58.5616619980326,63.9639775192409,0,5.40231552120831,56.6489558759284,62.5727620217063,1,5.92380614577787,55.731369610924,61.9582114439912,1,6.22684183306725,55.1475648072981,61.4283137230553,1,6.28074891575717,54.5525312464085,61.2659133707472,1,6.71338212433869,54.9022458230092,61.0377901021219,1,6.13554427911269,70
"109",9,10,-0.5,54.9116443861228,65.062293970291,1,10.1506495841682,51.9233056698012,62.9757437528928,1,11.0524380830916,60.7841228729782,65.6966017645041,0,4.91247889152589,58.8885509968639,64.8369964106868,0,5.94844541382282,58.1969190610508,64.0648685287292,0,5.86794946767838,57.9004494967321,63.9987485552285,1,6.0982990584964,57.9775646848669,63.8688396280156,1,5.89127494314874,57.6931054939885,63.8377446020957,1,6.14463910810724,70
"110",10,10,-0.5,55.4175944149849,62.7854073004216,1,7.36781288543671,55.0715118650026,62.5230682547117,1,7.45155638970917,60.2857366181596,65.6501628301155,0,5.36442621195591,58.1931025525499,64.3303423617075,0,6.13723980915757,57.2895271244069,64.1872020347961,1,6.89767491038914,56.7907574155816,63.4517027714603,1,6.66094535587871,56.7284277339411,63.3613534130169,1,6.63292567907577,56.8880593228113,62.8377994548238,1,5.94974013201246,70
"111",11,10,-0.5,56.8052604790429,62.6989955265264,1,5.89373504748343,56.2695329598722,62.3212037759666,1,6.05167081609445,59.7228211257433,63.8422133796868,0,4.11939225394354,58.9114569477785,63.067525193243,0,4.1560682454645,58.1258046496864,62.8614894585468,0,4.73568480886041,58.1870344932169,62.7473306543635,0,4.5602961611466,57.8755825706209,62.4193784963882,1,4.54379592576736,57.9070663708162,62.1713194566397,1,4.26425308582358,70
"112",12,10,-0.5,56.4241100000573,60.1299923414258,1,3.70588234136846,56.4807770762252,60.06046993521,1,3.57969285898474,58.1790130372259,61.7059290327768,0,3.52691599555097,57.4133852578632,60.8493264472348,1,3.43594118937163,57.0622343201492,60.6740769826095,1,3.6118426624603,56.7343349367392,60.7598516598963,1,4.02551672315705,56.8607335320926,60.490232914579,1,3.62949938248638,56.5613927974585,60.5154627433888,1,3.95406994593032,70
"113",13,10,-0.5,58.0664720659243,63.2797903812068,0,5.21331831528256,58.0290871482133,63.3638016518272,0,5.33471450361392,60.3334383751727,65.0152359289973,0,4.68179755382459,59.7133256956395,64.2330430028446,0,4.51971730720506,59.3203252163341,63.9999369147211,0,4.67961169838699,58.9116846204773,63.6761755590668,0,4.76449093858956,58.7318408077952,63.6907652325698,0,4.95892442477461,58.8972948772618,63.5733279243333,0,4.67603304707151,70
"114",14,10,-0.5,55.4411131099616,62.2064239000296,1,6.765310790068,55.5720915222827,62.2155299665704,1,6.64343844428775,59.8599570608945,64.9583438721672,0,5.09838681127275,58.076044595038,63.529153309657,0,5.45310871461898,57.6604850529325,63.197390312057,1,5.53690525912443,57.0446324690539,62.88956916206,1,5.84493669300609,56.6813685920427,62.8915879209328,1,6.21021932889018,56.4532453485964,62.6961479714356,1,6.24290262283928,70
"115",15,10,-0.5,51.2569616040597,59.1848352598083,1,7.92787365574858,52.2626667843783,60.2512563955248,1,7.98858961114649,59.4715115315819,66.0843595652558,0,6.61284803367394,56.4847671131674,64.5836892868429,1,8.0989221736755,55.0180684254616,63.1932525571521,1,8.17518413169052,54.412986231093,62.3333509004944,1,7.92036466940139,53.6134703788108,62.5500981147487,1,8.93662773593796,52.983263567049,61.8745170742043,1,8.89125350715527,70
"116",16,10,-0.5,56.2132577894071,61.3759703700464,1,5.16271258063937,56.1307485383547,61.6531981026613,1,5.52244956430664,59.2841644676087,63.8348340490537,0,4.55066958144505,57.8174308160339,62.5265814210831,1,4.70915060504925,57.3182504651897,62.1763901330477,1,4.85813966785801,57.093378995113,62.2898871148412,1,5.19650811972819,56.674047444584,62.0298618411761,1,5.35581439659209,56.8701350726097,62.1303136325003,1,5.26017855989053,70
"117",17,10,-0.5,54.1569456230615,61.1380937666782,1,6.98114814361678,54.2498360577975,60.9559009377874,1,6.70606487998988,58.7148147009693,63.7670718650303,0,5.052257164061,57.086307606797,62.1847927916086,1,5.09848518481158,56.2607086690515,62.043691004257,1,5.78298233520556,55.8347876047594,61.8677719577557,1,6.03298435299632,55.6231395760996,61.374633458031,1,5.7514938819314,55.4740928333911,61.3830240793604,1,5.90893124596934,70
"118",18,10,-0.5,51.6469298379438,59.351412236959,1,7.70448239901515,50.7367691570246,58.4487797791335,1,7.71201062210891,65.1716074135737,73.5140066427623,0,8.34239922918859,63.8810336088558,75.8130830931621,0,11.9320494843063,63.3278975529731,77.0059519586831,0,13.6780544057099,61.5487203633722,77.7359039950932,0,16.187183631721,59.1805160569694,78.0385289694462,0,18.8580129124768,58.9236096169125,78.0481265494049,0,19.1245169324925,70
"119",19,10,-0.5,56.5962546974643,62.0225945715076,1,5.42633987404331,56.8206466652228,62.0562480144718,1,5.23560134924897,59.4748405026966,63.6378509946643,0,4.16301049196771,58.2073651219637,62.8156315957977,0,4.60826647383396,57.9575686803774,62.3925958754465,1,4.43502719506912,57.4275445485498,62.2783440757318,1,4.85079952718202,57.6120392660226,62.2800664410863,1,4.66802717506377,57.2273417911133,62.2507107878126,1,5.02336899669923,70
"120",20,10,-0.5,53.2562593327925,62.2688340457055,1,9.01257471291309,53.7298044270085,62.6065415120384,1,8.87673708502982,60.1457365731378,66.9071768393868,0,6.76144026624898,58.0436816328061,65.5339971705039,0,7.49031553769778,56.6929409013051,64.4058633689454,1,7.71292246764036,56.0470682050257,64.101457429633,1,8.05438922460726,56.2410683432108,63.5728178388287,1,7.33174949561788,55.0542870561945,63.3332617338067,1,8.27897467761213,70
"121",21,10,-0.5,55.4403071865584,61.35084457853,1,5.91053739197164,55.81127905251,61.872797264336,1,6.06151821182593,59.54276681121,65.2402787219732,0,5.69751191076321,57.9475597287738,63.8631764757513,1,5.91561674697747,57.1828761378084,62.9859830069089,1,5.8031068691005,56.8380976107209,62.8763709953236,1,6.0382733846027,56.5081955864604,62.5969698460512,1,6.08877425959079,55.8192096194313,62.5751763310012,1,6.75596671156994,70
"122",22,10,-0.5,55.3755435040008,60.5456461382846,1,5.17010263428377,54.8672886065202,60.1226909070974,1,5.25540230057725,58.4781835724303,63.0085810365824,0,4.53039746415212,56.8810301452874,61.59189490116,1,4.71086475587253,56.7021497933754,61.5065521374418,1,4.80440234406635,56.1858846239681,61.2962020584523,1,5.11031743448424,56.0596894876338,61.2433717938753,1,5.18368230624142,56.2109547082656,61.1708256909557,1,4.95987098269011,70
"123",23,10,-0.5,56.0785378446166,62.9300302504378,1,6.85149240582119,56.121258928917,62.7032015717363,1,6.58194264281934,60.0214107706087,64.7512904861305,0,4.7298797155218,58.5649930277024,63.9002348969513,0,5.33524186924893,58.0016205505426,63.1771673772442,0,5.17554682670158,57.5964205387811,62.894175919577,1,5.29775538079592,57.2530624284247,62.7943279789501,1,5.54126555052545,57.5644849432592,62.9605476244057,1,5.39606268114647,70
"124",24,10,-0.5,58.1131749131988,62.2899198460565,0,4.17674493285767,58.4705225080336,62.7892370595908,0,4.31871455155724,60.0241335670869,64.4420418545218,0,4.41790828743486,59.1313340089577,63.4248223454357,0,4.29348833647796,58.5338520831502,63.175690596827,0,4.6418385136768,58.5409273772565,63.1620810484266,0,4.62115367117011,58.3566268161832,63.3889252929594,0,5.03229847677616,58.2431463697531,62.9414157738953,0,4.69826940414216,70
"125",25,10,-0.5,52.978924337763,61.5865927629558,1,8.60766842519278,50.9948212747346,61.0130790638104,1,10.0182577890758,58.6719207884892,63.7191972812842,0,5.04727649279499,56.5500892013294,61.9578428825126,1,5.40775368118321,55.99700859219,61.5104529052359,1,5.51344431304587,55.3381272622699,61.3855805107544,1,6.04745324848454,55.0477218885171,61.1925530836158,1,6.14483119509863,55.1950399152164,60.9795553681921,1,5.78451545297564,70
"126",26,10,-0.5,52.1158616598295,62.1227008127072,1,10.0068391528777,51.1700938375456,61.334312900025,1,10.1642190624794,59.9376889210508,65.6026732595353,0,5.66498433848447,56.850813510606,64.0767304752899,1,7.22591696468399,56.026163945519,63.3230280063148,1,7.29686406079582,55.7959572035615,63.3187924863731,1,7.52283528281166,55.0033158198446,62.2349212057387,1,7.23160538589406,54.4569900909557,61.7717373998487,1,7.31474730889302,70
"127",27,10,-0.5,54.6480797956426,60.1941368378645,1,5.54605704222183,54.6999024106969,60.2298206175635,1,5.52991820686657,65.7862887166551,74.3362971421153,0,8.55000842546018,63.7973655990147,75.2499828546878,0,11.4526172556731,61.2785824526815,77.7669662537272,0,16.4883838010457,56.4887842690908,76.0863815201423,1,19.5975972510515,57.3589277030316,77.1442333213774,1,19.7853056183458,59.7342354724683,78.4653924127931,0,18.7311569403248,70
"128",28,10,-0.5,54.2623148860718,62.8416861169898,1,8.57937123091797,50.8442194486994,61.6453413793949,1,10.8011219306955,59.603495140297,65.1758760126955,0,5.57238087239857,57.7508377716171,63.7052615970642,1,5.95442382544715,56.8510060264573,63.5804870656355,1,6.7294810391782,56.4632862776524,63.0866781143696,1,6.62339183671724,56.5054454181032,62.8512178330622,1,6.34577241495898,55.9837434380374,62.5877858804927,1,6.60404244245531,70
"129",29,10,-0.5,53.8744574721727,61.501733560177,1,7.62727608800429,53.782168340381,61.3738402164662,1,7.59167187608518,59.0008122820633,63.929258851647,0,4.92844656958377,56.8376503531439,62.8105128263441,1,5.97286247320015,56.1971133073153,62.083730740985,1,5.88661743366967,55.9472844317975,61.7637681687836,1,5.81648373698609,55.772198150043,61.6179207515911,1,5.8457226015481,55.7663067911445,61.3354439800843,1,5.56913718893978,70
"130",30,10,-0.5,55.5413951293707,62.1599544754048,1,6.61855934603409,55.4937591529222,62.0790244867902,1,6.58526533386804,59.935306354489,65.4121312956231,0,5.47682494113407,58.0457775831813,63.9851477349336,0,5.93937015175228,57.6896361737089,63.4443188271537,1,5.75468265344481,57.3076752289545,63.4039037476836,1,6.09622851872913,57.0717034721457,63.263304256213,1,6.19160078406731,56.3605363795584,62.8942027350427,1,6.53366635548434,70
"131",31,10,-0.5,57.0920841452766,62.2593951785854,1,5.16731103330872,57.0550841325331,62.5362930528842,1,5.48120892035114,59.918350851451,64.8267712841548,0,4.90842043270386,58.765728156731,63.5772012346677,0,4.81147307793662,58.3013062508796,63.6210927040297,0,5.31978645315005,57.7458083704274,63.2266824889849,1,5.48087411855748,57.622145081625,63.0384846980697,1,5.41633961644478,57.7164007510218,62.8607168065574,1,5.1443160555356,70
"132",32,10,-0.5,54.8352299305511,59.7308003351041,1,4.89557040455303,55.2038088752828,59.9230630797665,1,4.71925420448363,57.7555799055428,62.0578041870207,1,4.30222428147793,56.5084710614169,60.8506939057943,1,4.34222284437746,55.9627474791468,60.582332496362,1,4.61958501721513,55.7863994446671,60.1525658795939,1,4.36616643492674,55.7343574711382,60.2071799992955,1,4.47282252815724,55.4845185929426,60.1792704070134,1,4.69475181407083,70
"133",33,10,-0.5,54.3639194627658,60.3600666256075,1,5.99614716284172,54.5256596014958,60.3380911128173,1,5.81243151132148,57.9934602233368,62.8517138671639,1,4.85825364382703,56.5299726353159,61.6623931032327,1,5.13242046791682,56.0978443191848,61.1537938871857,1,5.05594956800097,55.6131111110946,61.0042614064414,1,5.39115029534686,55.4624673346551,60.4949083811166,1,5.03244104646153,55.4811013173525,60.6352244184643,1,5.1541231011118,70
"134",34,10,-0.5,54.0811618333008,59.7205084042196,1,5.63934657091878,52.12456462713,58.9308679594843,1,6.80630333235428,57.2310920452647,61.1640681125151,1,3.93297606725034,56.0009505339612,60.4430488766614,1,4.44209834270019,55.636633412387,59.805490388103,1,4.16885697571596,55.4404093707019,59.822952466671,1,4.3825430959691,55.1564437963409,59.4394577598465,1,4.28301396350565,55.3278731582443,59.5122277057509,1,4.18435454750665,70
"135",35,10,-0.5,54.0548473071568,61.0752777013044,1,7.02043039414757,52.0119405921351,59.6810151347093,1,7.66907454257419,58.2699006012265,62.7603063616079,0,4.49040576038138,56.7643164307368,61.6669456854663,1,4.90262925472952,56.2250036075546,61.2791296501346,1,5.05412604258006,55.8426056198278,61.0326857691204,1,5.19008014929258,55.5502611956509,60.6990113470964,1,5.14875015144549,55.4190939521484,60.7383035917483,1,5.31920963959993,70
"136",36,10,-0.5,52.2694832262545,61.0434072243502,1,8.77392399809573,51.731448591161,60.6740479198575,1,8.94259932869646,58.4819199240541,63.9226069209769,0,5.44068699692279,56.0667812672547,62.2178453941996,1,6.15106412694483,55.4053413428683,61.5887048029421,1,6.18336346007375,54.7589164958663,61.0913621513969,1,6.33244565553068,54.5039802719324,60.854835890283,1,6.35085561835058,54.7413327591243,60.9485931385577,1,6.2072603794334,70
"137",37,10,-0.5,56.6643730473498,60.2359919533746,1,3.57161890602482,56.5380859549582,59.9956307615789,1,3.45754480662076,65.6495489320317,73.9810770843604,0,8.33152815232869,63.7981694437036,75.6455034108268,0,11.8473339671232,62.2762278200424,77.4701699937059,0,15.1939421736635,61.7620526382914,76.836350869994,0,15.0742982317026,60.0359894421974,78.0955774881083,0,18.0595880459108,58.1999097119757,77.0845678873418,0,18.8846581753661,70
"138",38,10,-0.5,55.6968580443635,60.771457226541,1,5.07459918217745,56.0397624609593,61.0849708739866,1,5.04520841302729,65.7295051293675,74.0426114492618,0,8.31310631989432,64.3852252211159,74.9233856879937,0,10.5381604668778,63.1051976399501,76.7414243802876,0,13.6362267403374,58.610901668909,77.2401715742845,0,18.6292699053755,59.6051042142492,78.5756209992571,0,18.9705167850079,57.7627357874246,79.7567027244411,1,21.9939669370165,70
"139",39,10,-0.5,57.2352149779018,60.6121296154665,1,3.37691463756464,57.5242449488308,60.6806377486147,1,3.15639279978385,58.5608590073415,61.2366007525287,0,2.6757417451872,57.9871516896797,60.7886026360909,1,2.80145094641124,57.8799707234348,60.6637610596825,1,2.78379033624768,57.6742982769714,60.696091629092,1,3.02179335212056,57.6920051024162,60.6530328503541,1,2.96102774793791,57.7386955176262,60.6485610441238,1,2.90986552649753,70
"140",40,10,-0.5,52.4910159725987,59.9014015130197,1,7.41038554042106,52.2236317833171,59.4014912831354,1,7.17785949981827,57.7807751016517,62.4202692547497,1,4.63949415309803,55.7724365295534,61.1547652935545,1,5.38232876400107,55.1577864071464,60.5911435437173,1,5.43335713657093,54.6118792150002,60.3422188398964,1,5.73033962489619,54.3471824754526,60.0196229724066,1,5.672440496954,54.1216821200116,59.9836653200566,1,5.86198320004497,70
"141",41,10,-0.5,54.1372624939358,60.4056143451981,1,6.26835185126234,54.113326108772,60.7175930375807,1,6.60426692880868,58.9535532124829,64.1516803347856,0,5.19812712230273,56.8664624812866,62.6924822689734,1,5.82601978768682,56.2197826379655,62.0396803899619,1,5.81989775199639,55.5321014405996,61.762886388348,1,6.23078494774838,55.2055883605912,61.5666353143226,1,6.36104695373136,55.1013703714792,61.3602440836911,1,6.25887371221192,70
"142",42,10,-0.5,52.1302747232446,58.6963994380968,1,6.56612471485219,52.1041774879598,58.257534173113,1,6.15335668515311,57.2107493625445,62.5092071598728,1,5.2984577973283,55.0417795605425,60.879973596663,1,5.83819403612058,54.2297847336612,60.266002848885,1,6.03621811522383,53.8632286108823,59.4804049505202,1,5.61717633963799,53.5915807868012,59.0720744923759,1,5.48049370557478,53.5046106367097,59.3083515314536,1,5.80374089474385,70
"143",43,10,-0.5,56.1158650688336,62.244271303432,1,6.12840623459837,56.1517114890072,62.078667604838,1,5.92695611583083,59.4009272949726,63.779335376344,0,4.37840808137148,58.1619455019185,62.8892094772473,0,4.72726397532885,57.7813497607451,62.5489326508819,1,4.76758289013681,57.3240719172213,62.126369341059,1,4.80229742383775,57.2773811818362,62.0737488575289,1,4.79636767569276,57.2698684003647,62.1688390021006,1,4.89897060173591,70
"144",44,10,-0.5,56.1116030123451,61.0543904155127,1,4.94278740316759,56.1035828010613,61.2003962991044,1,5.09681349804304,58.760115794085,62.7621306900093,0,4.00201489592428,57.640849938911,61.9175485780125,1,4.2766986391015,57.2910258963098,61.6748667229658,1,4.38384082665605,57.0180050943686,61.3149937133315,1,4.29698861896291,56.9864210902791,61.4393037251271,1,4.45288263484796,56.6687004505197,61.1521914766268,1,4.48349102610715,70
"145",45,10,-0.5,53.8773695592563,59.6195833507999,1,5.74221379154369,53.8875615831075,59.1525242501712,1,5.26496266706372,57.8956335279465,62.765596741803,1,4.86996321385644,56.1586672582811,61.4354428657461,1,5.27677560746496,55.2805399632407,60.9900278158067,1,5.70948785256602,55.1752267568974,60.7087693213021,1,5.53354256440468,54.8543963922529,60.147643895198,1,5.29324750294514,54.4339366403861,60.2018920451299,1,5.7679554047438,70
"146",46,10,-0.5,51.2088103877865,59.0364086334113,1,7.8275982456248,51.1481979403038,58.8312255582704,1,7.6830276179666,57.2256954998783,62.9628386455515,1,5.73714314567314,55.2231614429753,61.0805908065646,1,5.85742936358933,54.2781454175643,60.7553428581187,1,6.47719744055439,53.5358153559216,59.6905124898186,1,6.15469713389697,53.0964831018843,59.8579164625034,1,6.76143336061914,53.0360684958585,59.4327349647545,1,6.396666468896,70
"147",47,10,-0.5,56.6973332750185,62.4668431044232,1,5.76950982940468,56.917497214185,62.5982480728446,1,5.68075085865961,60.0128243034552,65.0804114629031,0,5.06758715944792,58.5310164436907,63.8526507635029,0,5.3216343198122,58.1547925416673,63.4421222998938,0,5.28732975822649,57.9011604274479,63.4180286144929,1,5.51686818704494,57.5934982249043,63.4199661116536,1,5.82646788674928,57.3223015223952,62.9086609442157,1,5.58635942182044,70
"148",48,10,-0.5,57.1674458114349,62.6868927876351,1,5.51944697620016,56.7159302080931,62.1375765662584,1,5.42164635816534,65.7733273694528,74.4026868781321,0,8.62935950867929,64.9204193394203,77.2129241289747,0,12.2925047895544,63.004879344844,77.0390933686456,0,14.0342140238016,61.1163474782534,77.4834502156209,0,16.3671027373675,59.6406594695532,78.2173724599569,0,18.5767129904037,61.9297377297583,79.7087640676221,0,17.7790263378638,70
"149",49,10,-0.5,54.2012797022113,62.4198719600007,1,8.21859225778944,54.4834372031477,62.2061343933327,1,7.72269719018505,60.5296783423314,66.7035030911983,0,6.17382474886691,57.7727752228532,64.8751206378536,1,7.1023454150004,57.2620490144214,64.6396768151802,1,7.37762780075873,56.1129233155657,63.9443632170649,1,7.83143990149918,55.6350953544704,63.6950620431999,1,8.05996668872955,56.1338785697548,63.4587514953274,1,7.32487292557255,70
"150",50,10,-0.5,54.0934461936137,62.9656354441167,1,8.87218925050303,52.0381062100876,62.1109423464675,1,10.0728361363798,59.2889691648727,64.6588867948568,0,5.36991762998409,57.7004484216449,63.6590765169761,1,5.95862809533122,56.8666256267739,62.6046444429717,1,5.7380188161978,56.7196937068965,62.6444787601556,1,5.92478505325909,56.4687272479808,62.3702691102876,1,5.9015418623068,56.4006569120995,62.2640092132159,1,5.86335230111631,70
"151",51,10,-0.5,51.9124441713061,58.7156344611306,1,6.80319028982453,52.5648746448173,59.4857710595056,1,6.92089641468836,57.3889856089686,62.8884334671444,1,5.49944785817583,55.3435223375955,61.2369830596874,1,5.89346072209196,53.7690433872734,60.364812550084,1,6.59576916281056,53.7094880094851,59.8987712968489,1,6.18928328736377,53.2603814306928,59.7735754706292,1,6.5131940399364,53.2864116771916,59.6222020016183,1,6.33579032442679,70
"152",52,10,-0.5,53.8751022478714,60.8199432169698,1,6.94484096909846,53.5327341230086,60.6539063867879,1,7.12117226377931,58.8686476815798,64.4261984245642,0,5.55755074298435,57.0611472742878,62.7552362840781,1,5.69408900979028,56.2825567661786,62.3064016588085,1,6.02384489262984,55.6899562329681,61.9060241964611,1,6.216067963493,55.1235623032927,61.4524120608111,1,6.32884975751837,55.1074392573803,61.4870203037774,1,6.37958104639712,70
"153",53,10,-0.5,54.425442171685,62.3589629571568,1,7.93352078547177,54.43318662575,62.1494611574619,1,7.71627453171192,59.5725009635104,65.4059362526419,0,5.83343528913151,57.8075451376577,64.2060263230267,1,6.39848118536901,57.1003941955132,63.4662264069138,1,6.36583221140062,56.6250497229334,62.9264954834905,1,6.3014457605571,55.854796754208,62.8475340319229,1,6.99273727771499,56.310459903119,62.387066827286,1,6.07660692416698,70
"154",54,10,-0.5,55.2078918181304,62.0828203590978,1,6.8749285409674,54.6728743586997,61.5677126254928,1,6.89483826679316,59.1604444577944,64.1382948398985,0,4.97785038210412,57.8899509759149,62.9852564534517,1,5.09530547753679,57.1678277628882,62.6136538822396,1,5.44582611935143,57.0951396214775,62.0565557781307,1,4.96141615665316,56.6062076142785,62.207440262918,1,5.60123264863944,56.5867137060873,62.1423513945275,1,5.5556376884402,70
"155",55,10,-0.5,53.2716293797288,59.6377053450308,1,6.36607596530202,53.1812206700882,59.4333150128518,1,6.25209434276361,57.76291065323,62.3329745292017,1,4.57006387597172,55.8636567447135,60.9630841600955,1,5.09942741538208,54.9543415930351,60.7251296648167,1,5.77078807178168,54.7686244408649,60.2474449933097,1,5.47882055244485,54.4471637293318,59.9966513737078,1,5.54948764437604,54.5691210073155,60.0463649074095,1,5.47724390009394,70
"156",56,10,-0.5,56.903872053414,62.4022353823459,1,5.49836332893196,56.5392464846593,61.9505781695066,1,5.41133168484734,59.8426734010145,64.2204322970836,0,4.37775889606908,58.5631797414718,63.4534871770472,0,4.89030743557541,58.0912146271426,62.9649801466702,0,4.87376551952757,57.9762166871072,62.9203679989026,1,4.94415131179544,57.7958627534111,62.3952142932941,1,4.59935153988304,57.6488032825495,62.7188989070537,1,5.07009562450416,70
"157",57,10,-0.5,51.9177424835012,60.726973707961,1,8.80923122445978,50.6079260685714,60.1035570401664,1,9.49563097159493,58.5629304289185,64.2809258056912,0,5.71799537677265,56.4176235305352,62.8141281305573,1,6.39650460002213,55.1057743746684,61.9632504535129,1,6.85747607884441,54.8357071266771,61.3214569294112,1,6.48574980273406,53.9577766432886,61.0368468537436,1,7.07907021045497,54.0712259142399,60.9564923754919,1,6.885266461252,70
"158",58,10,-0.5,57.0736522799345,63.4332708513034,1,6.35961857136894,56.8596948954434,63.2021085872205,1,6.34241369177703,60.7073172684024,66.254602962406,0,5.54728569400361,59.2590915760299,65.2223099175533,0,5.96321834152346,58.7605692345242,64.3890102130218,0,5.62844097849759,58.2142847054143,64.4394842342001,0,6.22519952878586,57.8474548020541,64.1885208455768,1,6.3410660435227,57.8198099807177,64.4053079076002,1,6.5854979268825,70
"159",59,10,-0.5,52.7106546296761,60.7050546983604,1,7.99440006868427,52.3755952799498,60.2724017287635,1,7.89680644881371,58.7367664714669,64.7258638498665,0,5.98909737839957,56.5292303274152,62.7759031382432,1,6.24667281082797,55.6279082668661,62.2855735879985,1,6.65766532113245,55.016181654515,61.9805120060523,1,6.96433035153728,54.0576634053244,61.4981578896401,1,7.44049448431567,54.5422443726535,61.0855851235716,1,6.54334075091812,70
"160",60,10,-0.5,55.4328621641652,63.2366288288882,1,7.80376666472303,55.5169300910104,62.8194581526438,1,7.30252806163342,60.1902086086934,65.6474054779318,0,5.45719686923845,58.913397202923,64.6892733177138,0,5.77587611479076,57.734269557839,64.1831180118323,1,6.44884845399331,57.4946886131282,63.7000834142821,1,6.20539480115386,57.1147369194148,63.5375210547457,1,6.42278413533092,56.8780961243769,63.513221077183,1,6.63512495280614,70
"161",61,10,-0.5,57.1468708545584,61.9491992335988,1,4.80232837904043,56.8668094615175,61.7445188753474,1,4.87770941382994,59.3413122359087,63.6429657462243,0,4.30165351031553,58.3862513195936,63.148291541886,0,4.76204022229242,58.0855551807441,62.6365375967887,0,4.55098241604457,57.8059126212099,62.598234350282,1,4.79232172907216,57.5975164837256,62.4545551439345,1,4.85703866020881,57.5123716611756,62.295742501222,1,4.78337084004632,70
"162",62,10,-0.5,56.9541865179775,60.5229132915278,1,3.56872677355032,56.4442541624451,60.1821525426451,1,3.73789838020002,58.3007908742691,60.6851997891206,0,2.38440891485147,58.0112024496565,60.3653116258175,0,2.35410917616102,57.7686774511278,60.2285821926502,1,2.4599047415224,57.7019428356677,60.2469629793143,1,2.54502014364657,57.6359978190345,60.1570234151703,1,2.52102559613584,57.5158374563311,60.1819399927244,1,2.66610253639332,70
"163",63,10,-0.5,52.0810886677377,59.1800007399485,1,7.09891207221074,52.1058543024516,59.0365431468743,1,6.93068884442265,58.4589962582794,64.1587216416266,0,5.6997253833472,55.7717129918357,62.4226079120619,1,6.65089492022624,54.664924489854,61.4248340356274,1,6.75990954577338,54.1234333678151,61.2898278318931,1,7.16639446407802,53.8323254296325,60.5026897221493,1,6.67036429251676,53.2997764264442,60.4238199852789,1,7.12404355883466,70
"164",64,10,-0.5,55.8735064181536,61.3215163861411,1,5.44800996798753,53.6336762281464,60.4807042803114,1,6.84702805216501,58.6545112786781,62.3626032327763,0,3.70809195409821,57.7126350172023,61.5814080777843,1,3.86877306058195,57.3139070189665,61.2587862522979,1,3.94487923333146,57.3141772574523,60.9378400954253,1,3.62366283797295,57.0184640726267,60.9416079003694,1,3.92314382774266,57.0087820914991,61.0343646929488,1,4.02558260144976,70
"165",65,10,-0.5,54.7840780516311,60.3039114351479,1,5.51983338351678,54.8394048823629,60.5129476957912,1,5.67354281342828,58.125352048831,63.0765780080013,0,4.95122595917027,56.7799204237315,61.9251754180995,1,5.14525499436801,56.3262107902589,61.3228804060825,1,4.99666961582363,55.9446160327594,61.0415342381122,1,5.09691820535289,55.6005678200775,60.8327249871344,1,5.23215716705695,55.4868816802034,61.1064404308621,1,5.6195587506587,70
"166",66,10,-0.5,53.3623627798267,58.1669000368459,1,4.80453725701921,53.1073352635152,57.7483810255923,0,4.64104576207704,55.9900747899467,59.7821739791775,1,3.79209918923081,54.8968078343605,58.9046213426472,1,4.00781350828674,54.5481963634313,58.6392769070568,1,4.09108054362544,54.3667557379546,58.3472377223016,1,3.98048198434701,54.2581985339829,58.3122390741657,1,4.0540405401828,54.2258769541,58.4151854634608,1,4.18930850936082,70
"167",67,10,-0.5,58.3528938300376,64.2355429757728,0,5.88264914573521,58.2850145105106,63.8746061230785,0,5.5895916125679,61.1063263537214,65.7243902942174,0,4.61806394049598,59.8848943228431,64.8948262240535,0,5.00993190121039,59.2998460596452,64.6148611598917,0,5.31501510024651,59.6057470210426,64.3641653213357,0,4.75841830029317,59.3026407215929,64.3407693277571,0,5.03812860616422,59.0853523031056,64.3053241698569,0,5.21997186675125,70
