,trial,mean1,mean2,median.sampsmu1,lb.mu1,ub.mu1,width.mu1,cover.mu1,median.samps.mu2,lb.mu2,ub.mu2,width.mu2,cover.mu2,perc.correct,lb.tdist,ub.tdist,width.tdist,cover.tdist.mean1,cover.tdist.mean2,lb.bca.exp,ub.bca.exp,width.bca.exp,cover.bca.exp.mean1,cover.bca.exp.mean2
222,22,25,75,37.48291893,31.04833009,43.79088993,12.74255984,0,78.68260168,74.21840697,82.88159154,8.663184578,1,0.96,41.36924673,65.90373533,24.5344886,0,0,39.47434731,64.76902441,25.29467709,0,0
223,23,25,75,44.22830007,35.20019124,52.65029252,17.45010128,0,80.34093097,73.14228265,86.58808462,13.44580197,1,0.8,41.74733545,64.27333556,22.52600011,0,0,41.21092849,63.41719445,22.20626596,0,0
224,24,25,75,33.42045115,27.96851906,39.55982688,11.59130782,0,76.30601836,71.23126263,81.78346123,10.55219861,1,1,36.22737029,59.18751885,22.96014856,0,0,37.47619309,60.34496441,22.86877132,0,0
225,25,25,75,41.63620307,34.98492853,48.64633875,13.66141021,0,83.15582459,75.03335167,89.55501852,14.52166684,0,0.88,39.02353248,61.71376959,22.6902371,0,0,40.09422711,62.23520615,22.14097905,0,0
226,26,25,75,39.03877555,32.70707087,45.44103725,12.73396637,0,83.41817291,75.13574427,89.36754841,14.23180413,0,0.92,45.75770287,70.52540894,24.76770607,0,0,45.4920399,69.44871208,23.95667218,0,0
227,27,25,75,34.08862926,29.63141779,39.01213596,9.38071817,0,76.00355829,70.2555687,80.64278228,10.38721358,1,1,34.58328364,56.95026681,22.36698317,0,0,35.17937354,57.75504032,22.57566677,0,0
228,28,25,75,39.93740042,33.76889894,45.63183018,11.86293124,0,75.83319463,70.41524509,80.35092,9.935674911,1,0.92,37.44755603,58.63219414,21.18463811,0,0,37.23400195,57.87626732,20.64226537,0,0
229,29,25,75,42.25488168,34.70496694,48.79892821,14.09396127,0,81.45806631,75.88704797,87.19930372,11.31225575,0,1,33.22896547,58.80902041,25.58005494,0,0,34.04157064,59.16374557,25.12217493,0,0
230,30,25,75,37.08650016,31.11034212,42.74289385,11.63255172,0,78.76891225,71.41895653,85.10777499,13.68881846,1,0.96,32.449408,53.78837654,21.33896853,0,0,33.35823559,53.843955,20.4857194,0,0
231,31,25,75,36.22043076,29.94068292,42.95511002,13.0144271,0,74.92940872,66.76796881,81.79417794,15.02620913,1,1,27.43624094,45.90616705,18.46992611,0,0,29.03523188,46.34592288,17.31069099,0,0
232,32,25,75,44.41631479,38.81094679,51.42250621,12.61155943,0,81.77627671,75.77276365,86.18991411,10.41715046,0,0.84,51.25070648,70.24635885,18.99565237,0,0,52.31089557,71.07269674,18.76180117,0,0
233,33,25,75,45.21859174,37.40451373,53.19160365,15.78708992,0,80.78934494,74.8643322,85.72923364,10.86490144,0,0.92,46.78155037,68.1435524,21.36200202,0,0,47.18324942,68.32825396,21.14500454,0,0
234,34,25,75,41.73988468,34.91744112,49.58024819,14.66280707,0,80.41352669,73.94085164,86.20909781,12.26824618,1,0.96,36.35391243,60.56558646,24.21167403,0,0,36.28820215,59.84478925,23.55658711,0,0
235,35,25,75,44.47858027,35.66219559,53.91115442,18.24895883,0,80.76053122,72.79661956,87.47434275,14.67772319,1,0.92,42.45864105,63.66629661,21.20765556,0,0,42.16357728,62.96560979,20.80203251,0,0
236,36,25,75,44.64790173,37.9769623,53.01777328,15.04081098,0,80.65102798,75.30137694,85.57903172,10.27765479,0,0.92,39.3454271,62.66772416,23.32229706,0,0,40.62521878,62.76079712,22.13557834,0,0
237,37,25,75,38.22986354,31.02070686,45.06091866,14.0402118,0,81.20064835,76.18703059,86.52334273,10.33631215,0,1,42.85446579,67.5165058,24.66204,0,0,43.25222179,66.86091918,23.60869739,0,0
238,38,25,75,40.26707466,32.8763778,49.02387526,16.14749746,0,74.89359395,69.46165707,79.57133771,10.10968064,1,0.92,40.14832742,60.15337607,20.00504865,0,0,40.10262505,58.88769437,18.78506932,0,0
239,39,25,75,39.5403223,33.41445095,51.06704253,17.65259159,0,79.7431142,71.2043266,87.04686356,15.84253697,1,0.92,41.39914225,62.12364264,20.7245004,0,0,41.3886715,62.00546085,20.61678935,0,0
240,40,25,75,34.38279518,29.39659566,39.85951971,10.46292405,0,82.20226166,76.44019844,88.39074204,11.9505436,0,0.96,38.92863108,63.44797952,24.51934843,0,0,38.58334042,63.69679958,25.11345915,0,0
241,41,25,75,29.77774516,25.87052116,34.27374821,8.403227056,0,81.39021539,73.54345807,89.94586954,16.40241147,1,1,27.88871639,49.37776469,21.48904829,0,0,29.21061212,51.33045698,22.11984486,0,0
242,42,25,75,44.44215033,36.01645149,52.49069286,16.47424137,0,78.64964275,72.95736749,84.78638603,11.82901854,1,0.92,44.33961698,64.27052101,19.93090403,0,0,45.3284813,64.90341372,19.57493242,0,0
243,43,25,75,41.17562339,34.40695781,48.18315511,13.7761973,0,79.68759176,73.44991052,85.95996926,12.51005874,1,1,44.80490472,65.99442606,21.18952134,0,0,45.11832998,65.94024897,20.82191899,0,0
244,44,25,75,38.98863169,32.98031114,46.1420394,13.16172826,0,81.15363083,73.98080451,87.50980791,13.5290034,1,0.88,43.43063982,65.09918172,21.66854189,0,0,42.8943228,65.67948236,22.78515956,0,0
245,45,25,75,43.23626894,35.70987406,54.87185993,19.16198588,0,79.59983484,74.13047691,85.25513697,11.12466006,1,0.96,47.24164882,70.38317996,23.14153114,0,0,45.94230359,68.58193876,22.63963517,0,0
246,46,25,75,40.83904557,33.31272014,49.00515879,15.69243865,0,76.45681037,71.13880128,81.41899512,10.28019384,1,0.92,42.72564599,63.34357342,20.61792744,0,0,41.95721804,61.74823665,19.79101861,0,0
247,47,25,75,30.91239672,27.02503556,35.12780581,8.102770251,0,80.21459255,74.92758402,84.50443376,9.576849742,0,0.96,32.05633511,55.62285932,23.56652421,0,0,33.05640808,56.86921862,23.81281053,0,0
248,48,25,75,31.60552098,26.98117774,36.6787317,9.697553957,0,83.06971773,78.34991211,87.90277863,9.552866519,0,0.96,34.68571285,60.59818539,25.91247254,0,0,35.4272673,60.51428873,25.08702143,0,0
249,49,25,75,35.11806895,30.48742404,40.27876356,9.79133952,0,80.08717461,72.47484142,86.3728794,13.89803797,1,0.92,40.94937161,62.36781446,21.41844285,0,0,40.93950314,62.0314105,21.09190737,0,0
250,50,25,75,45.20208478,38.11049031,52.81689962,14.7064093,0,78.9627386,70.91712238,85.75143807,14.83431569,1,0.8,39.02192989,58.34845106,19.32652117,0,0,37.81940509,57.80533847,19.98593338,0,0
251,51,25,75,36.42810821,30.8458452,42.28022994,11.43438474,0,76.74799328,70.74741397,81.83165175,11.08423778,1,0.96,27.39442858,50.72970786,23.33527928,0,0,28.91033563,51.49724798,22.58691235,0,0
252,52,25,75,35.64845166,30.46984927,40.97876509,10.50891582,0,75.97416661,67.80204788,83.78997849,15.98793061,1,1,28.42571892,47.03295103,18.60723211,0,0,29.10460104,47.97068941,18.86608836,0,0
253,53,25,75,34.86198838,30.5957206,40.23914163,9.643421029,0,79.417974,72.80323974,85.84713596,13.04389622,1,0.96,35.26855867,57.25294319,21.98438452,0,0,36.2928248,57.83913437,21.54630957,0,0
254,54,25,75,32.24276123,27.50512395,36.9563885,9.451264552,0,81.50818684,77.04070876,86.41638514,9.375676386,0,0.96,31.74554103,56.64551173,24.8999707,0,0,31.49173272,57.51432421,26.02259148,0,0
255,55,25,75,41.32537984,35.201524,47.24795916,12.04643516,0,82.66558293,74.89568378,89.08708146,14.19139768,0,0.96,38.5942563,61.67085464,23.07659834,0,0,37.93870621,61.37791796,23.43921175,0,0
256,56,25,75,29.85944646,25.80849018,35.03911409,9.23062391,0,69.1410658,64.34171795,74.65484058,10.31312264,0,1,24.20406729,42.81215482,18.60808753,1,0,25.34989305,44.21130325,18.8614102,0,0
257,57,25,75,37.00577215,31.15073713,41.72252946,10.57179233,0,80.87416024,72.35533726,86.62420334,14.26886608,1,0.92,37.12680558,59.94242332,22.81561774,0,0,38.27360089,61.02261879,22.7490179,0,0
258,58,25,75,31.43099583,27.06061306,38.23966972,11.17905665,0,78.311238,72.65501055,83.5059868,10.85097625,1,1,43.16325079,66.56413522,23.40088443,0,0,41.99548658,66.12233489,24.12684831,0,0
259,59,25,75,37.5293148,32.13666469,43.46307628,11.32641158,0,81.03459575,75.35667542,86.29285611,10.93618069,0,0.88,37.7839904,61.29843631,23.51444591,0,0,39.16412971,62.02945978,22.86533007,0,0
260,60,25,75,39.61372415,33.70130784,45.13731779,11.43600995,0,79.86558284,75.46268343,83.97791512,8.515231691,0,1,39.13962034,63.05793174,23.9183114,0,0,39.667358,62.50137215,22.83401415,0,0
261,61,25,75,35.89906805,30.63234006,42.76771979,12.13537973,0,79.46660071,69.13432384,86.43837776,17.30405393,1,1,33.23493645,55.15761083,21.92267438,0,0,33.01732183,55.06373232,22.04641049,0,0
262,62,25,75,41.40674444,31.65801377,51.40231338,19.74429961,0,81.34208844,74.97501455,87.67553379,12.70051924,0,0.88,49.50238138,71.46358622,21.96120483,0,0,48.87515588,70.75754989,21.88239401,0,0
263,63,25,75,38.86997792,31.17819789,48.08428885,16.90609097,0,79.00417556,72.31120096,86.01300613,13.70180517,1,1,39.15589351,64.07740956,24.92151605,0,0,37.82249781,64.36406064,26.54156283,0,0
264,64,25,75,32.061726,27.37353856,37.48675809,10.11321953,0,81.14358891,76.71271509,85.88232138,9.16960629,0,1,31.15316479,56.28749809,25.1343333,0,0,32.32166663,57.96605286,25.64438623,0,0
265,65,25,75,37.38805266,31.61223633,42.8900745,11.27783817,0,78.36405785,73.15164355,83.57977022,10.42812667,1,1,31.35881345,55.0516172,23.69280375,0,0,31.59801657,55.34800973,23.74999316,0,0
266,66,25,75,44.28081972,36.38956329,52.21574628,15.82618298,0,74.34674377,69.16327776,78.95640124,9.793123488,1,0.88,45.76439261,62.7001851,16.93579248,0,0,46.08116114,63.24509846,17.16393731,0,0
267,67,25,75,30.82508888,26.66691232,35.46481123,8.797898912,0,79.55854218,73.85164771,84.12479863,10.27315093,1,1,34.19318247,57.67188903,23.47870656,0,0,33.93673482,57.66443305,23.72769823,0,0
268,68,25,75,37.32573591,32.15249148,43.64489395,11.49240247,0,78.2185753,73.29395968,83.00466106,9.710701388,1,0.96,40.68637784,64.36916568,23.68278784,0,0,40.06472626,63.49132313,23.42659687,0,0
269,69,25,75,36.18216291,30.72577111,41.48014777,10.75437666,0,76.451607,71.67802213,81.4049761,9.726953978,1,0.96,29.23311405,50.95823674,21.72512269,0,0,28.97840009,51.91353831,22.93513822,0,0
270,70,25,75,37.16900511,31.10705581,43.10637129,11.99931548,0,78.83778113,70.36630821,86.28357603,15.91726782,1,1,32.53274792,55.12450403,22.59175611,0,0,34.32774453,57.10173776,22.77399323,0,0
271,71,25,75,35.27601531,29.26074428,41.14638022,11.88563594,0,74.80279056,69.11413839,80.23521008,11.12107169,1,0.96,32.84219506,55.87979593,23.03760086,0,0,32.60523565,55.65946528,23.05422964,0,0
272,72,25,75,46.81161128,37.48079183,54.84925419,17.36846236,0,80.83237049,74.53440283,86.35679757,11.82239474,1,0.88,42.95840808,66.46580047,23.50739239,0,0,41.6821499,66.05837261,24.37622272,0,0
273,73,25,75,27.38374211,22.97357682,34.21197708,11.23840026,1,78.08065516,71.89383893,83.54574902,11.65191008,1,0.88,31.51980492,56.24205475,24.72224983,0,0,32.48422234,57.63627879,25.15205645,0,0
274,74,25,75,43.51277112,34.96627275,52.06619043,17.09991768,0,77.94373782,70.07411695,84.37925673,14.30513978,1,0.88,43.19021323,64.76587091,21.57565767,0,0,43.33322339,64.54450268,21.2112793,0,0
275,75,25,75,40.34913164,33.49829834,48.06280696,14.56450862,0,81.44871406,75.17078653,86.30648107,11.13569454,0,0.88,42.19082454,66.4506735,24.25984896,0,0,41.97542247,65.61466438,23.63924191,0,0
276,76,25,75,41.74417417,34.5963079,48.86281669,14.26650879,0,82.7054247,73.85667388,89.90263724,16.04596336,1,0.96,34.43942957,56.63313005,22.19370048,0,0,35.35338058,57.22551703,21.87213645,0,0
277,77,25,75,40.18035091,33.97882262,48.56853231,14.58970969,0,78.33352386,72.7722742,84.31280634,11.54053215,1,0.84,34.74846236,56.44232057,21.69385821,0,0,34.9738664,57.2041228,22.2302564,0,0
278,78,25,75,41.1717455,33.55436947,48.58053075,15.02616128,0,83.03649807,75.56181905,88.7030359,13.14121685,0,1,45.37478401,69.1507933,23.77600928,0,0,43.869621,69.6885712,25.8189502,0,0
279,79,25,75,29.95270278,25.84152589,34.06998768,8.228461786,0,81.35725392,72.89365853,88.30653219,15.41287366,1,1,34.19532555,58.30745404,24.11212848,0,0,35.00037205,58.7703829,23.77001086,0,0
280,80,25,75,44.9078703,34.80660032,53.71542472,18.9088244,0,79.16704606,73.5029433,84.54210634,11.03916305,1,0.84,37.0067015,60.45905064,23.45234914,0,0,37.89731868,60.28282971,22.38551103,0,0
281,81,25,75,38.02052173,29.87571208,43.81609912,13.94038705,0,77.31635696,71.63625505,81.78271042,10.14645537,1,0.88,36.89713804,60.44120296,23.54406492,0,0,36.63269649,60.19245339,23.5597569,0,0
282,82,25,75,40.56487701,33.71024202,48.22949252,14.5192505,0,80.26544992,74.92003567,84.9474933,10.02745763,0,0.88,44.43564609,67.67877247,23.24312638,0,0,44.10274278,67.97415963,23.87141686,0,0
283,83,25,75,41.05054021,32.3653866,52.84734928,20.48196268,0,79.55902106,72.61091279,86.35394653,13.74303375,1,0.88,41.50049302,63.97301463,22.47252161,0,0,41.5221248,62.80836682,21.28624201,0,0
284,84,25,75,37.94244185,27.6861082,49.57569575,21.88958756,0,77.52312342,71.16315584,85.31817091,14.15501507,1,1,42.02354831,64.73337798,22.70982967,0,0,41.40396904,64.06145797,22.65748893,0,0
285,85,25,75,34.61235799,29.82706279,39.48482884,9.657766042,0,81.24773913,75.38908488,87.21796837,11.82888348,0,0.96,39.51068477,61.63396895,22.12328418,0,0,39.48865752,61.71185698,22.22319946,0,0
286,86,25,75,43.18219314,34.95241349,50.14847397,15.19606048,0,76.39491951,71.97459601,80.00745614,8.032860124,1,0.88,40.76889668,63.9971282,23.22823152,0,0,40.81804088,63.52350612,22.70546524,0,0
287,87,25,75,40.94692488,33.50656298,49.10976137,15.60319839,0,79.98127657,73.47262349,86.21247319,12.7398497,1,0.92,37.03025034,61.00404404,23.9737937,0,0,36.45289616,61.20311249,24.75021633,0,0
288,88,25,75,33.45116976,28.29890736,39.47861861,11.17971126,0,78.05806174,71.20603466,84.77623196,13.57019731,1,0.96,30.13666487,54.0310815,23.89441663,0,0,30.05338848,53.34248249,23.28909401,0,0
289,89,25,75,40.38462217,32.49531733,50.52374796,18.02843063,0,76.7428218,70.47408486,84.3029768,13.82889194,1,0.92,35.80517875,57.22793796,21.42275921,0,0,35.01732314,57.85759972,22.84027658,0,0
290,90,25,75,46.3627161,39.26393176,54.26776058,15.00382882,0,81.19422977,73.81309411,88.43293178,14.61983766,1,0.84,36.72213533,60.9717742,24.24963887,0,0,36.91793824,60.15851902,23.24058078,0,0
291,91,25,75,31.79807841,27.33364576,37.12976107,9.796115314,0,74.66691053,70.81269478,78.51771276,7.705017983,1,0.96,36.50706003,58.77856792,22.27150789,0,0,35.73526779,59.54583222,23.81056443,0,0
292,92,25,75,33.17402254,29.24811853,37.26313819,8.015019666,0,79.3541177,75.216219,83.12859995,7.912380954,0,0.96,32.99972917,54.69858188,21.69885272,0,0,33.83584472,55.20713958,21.37129486,0,0
293,93,25,75,32.38249962,28.07896384,37.30360174,9.224637899,0,77.44397447,72.38122455,81.79091058,9.409686031,1,0.96,30.6122244,53.03355274,22.42132835,0,0,30.76153333,53.3246516,22.56311827,0,0
294,94,25,75,32.3625532,28.00301182,36.67403926,8.671027445,0,83.80700855,77.49275882,89.9977161,12.50495729,0,1,42.48647699,67.36640708,24.87993009,0,0,41.92974765,66.82888882,24.89914117,0,0
295,95,25,75,30.19822458,26.96594724,33.59961962,6.633672381,0,82.04490341,76.99462254,86.75244481,9.757822277,0,1,38.46856107,62.62104677,24.15248571,0,0,38.33518246,63.3912077,25.05602523,0,0
296,96,25,75,43.8875563,34.58014991,52.07346032,17.4933104,0,79.32198063,70.12332205,88.28283429,18.15951224,1,0.88,35.70225478,57.30067553,21.59842075,0,0,36.21416505,58.12180958,21.90764453,0,0
297,97,25,75,41.79254492,34.53286247,48.67171002,14.13884756,0,80.63716266,75.27076517,85.61031801,10.33955283,0,0.92,44.24455042,67.24881525,23.00426483,0,0,43.34546968,66.34448567,22.99901598,0,0
298,98,25,75,41.438172,35.48498349,48.2364754,12.75149191,0,82.54367049,75.79156285,88.1530189,12.36145605,0,0.96,45.24631924,67.96585592,22.71953668,0,0,46.03003057,67.88069844,21.85066787,0,0
299,99,25,75,38.47062027,32.81622944,43.71515614,10.8989267,0,82.30928834,76.90994057,86.81781265,9.907872079,0,0.88,33.12308832,54.94358937,21.82050104,0,0,33.92841625,55.14012127,21.21170502,0,0
300,100,25,75,35.77936464,29.83111478,42.57945275,12.74833798,0,78.67114383,72.32972859,85.01404601,12.68431742,1,0.96,42.68152376,64.11697588,21.43545212,0,0,42.36997414,64.223509,21.85353486,0,0
301,1,30,70,40.61262194,34.45775129,48.53368877,14.07593748,0,79.70256103,73.42725074,85.49834402,12.07109328,0,0.96,43.75341852,65.89363713,22.14021861,0,0,43.51286281,66.11819759,22.60533478,0,0
302,2,30,70,36.11343837,31.26162209,41.43669501,10.17507292,0,79.28874362,69.45384898,86.48146916,17.02762018,1,0.88,33.06512757,50.63191443,17.56678686,0,0,33.91154146,51.87007453,17.95853307,0,0
303,3,30,70,44.64675027,36.74211865,51.98772915,15.2456105,0,74.52906608,66.23701558,82.46485256,16.22783698,1,0.8,34.29725662,52.07284159,17.77558497,0,0,33.15933999,51.09584465,17.93650466,0,0
304,4,30,70,38.93241049,32.14284941,45.90247714,13.75962773,0,75.01576981,68.52681986,81.57719016,13.0503703,1,0.96,40.48102903,60.1782694,19.69724036,0,0,39.66286041,60.10923699,20.44637658,0,0
305,5,30,70,42.79364078,34.97256182,50.41592898,15.44336716,0,73.92258411,64.49870241,81.32209414,16.82339174,1,0.84,36.24966487,53.76446099,17.51479612,0,0,36.00770822,54.09149774,18.08378952,0,0
306,6,30,70,45.50720173,38.14089532,52.81593572,14.67504041,0,76.69942215,70.76512357,83.415813,12.65068942,0,0.8,37.83357166,57.88111632,20.04754467,0,0,37.99785832,58.09868246,20.10082414,0,0
307,7,30,70,42.13804622,35.85932099,49.78489454,13.92557355,0,74.65508473,67.63192387,79.6562544,12.02433053,1,0.88,42.32683022,60.11403487,17.78720465,0,0,42.15995324,60.13870053,17.97874729,0,0
308,8,30,70,37.89970575,31.72814347,44.80140406,13.07326059,0,79.52727026,72.66538399,86.5026827,13.83729871,0,0.96,37.4860581,60.92659603,23.44053793,0,0,38.08508031,61.29793794,23.21285763,0,0
309,9,30,70,43.82101366,35.71283829,52.57562355,16.86278526,0,77.97989979,71.34201481,82.75173002,11.40971521,0,0.8,34.67315039,55.21418317,20.54103278,0,0,34.90395887,55.36633242,20.46237355,0,0
310,10,30,70,41.66171514,34.90662464,50.80103469,15.89441005,0,76.48180565,71.05869619,81.41846662,10.35977043,0,0.96,45.27905347,64.32829321,19.04923974,0,0,44.68395544,63.77578,19.09182456,0,0
311,11,30,70,43.5097934,36.20914513,52.13979867,15.93065355,0,76.28214663,69.65799474,81.62519518,11.96720044,1,0.88,36.53511798,55.24094249,18.70582451,0,0,36.6818494,55.94801713,19.26616774,0,0
312,12,30,70,37.57394452,32.05880019,42.64262898,10.58382879,0,74.98955441,71.05908961,78.61869842,7.559608809,0,1,36.64338425,56.87952857,20.23614432,0,0,37.37267594,57.37623979,20.00356385,0,0
313,13,30,70,45.66701809,37.12106854,55.02859113,17.90752259,0,75.40415698,67.46052539,81.54686869,14.0863433,1,0.92,43.07477854,61.65209821,18.57731966,0,0,42.14660779,60.6688797,18.52227191,0,0
314,14,30,70,45.89457137,38.18946546,52.21208544,14.02261998,0,81.46075359,73.778165,88.21412491,14.43595991,0,0.8,39.42564501,60.66487732,21.23923232,0,0,39.98290649,60.52587,20.54296352,0,0
315,15,30,70,42.25150424,36.63308898,49.81914349,13.18605451,0,75.13980462,68.90848952,80.40536641,11.49687689,1,0.92,41.25768966,57.99045909,16.73276943,0,0,41.44719323,57.71057189,16.26337867,0,0
316,16,30,70,35.98711972,30.84265391,43.36862927,12.52597536,0,75.88868873,70.56003963,80.33637176,9.776332126,0,0.92,35.68494624,55.68378377,19.99883753,0,0,36.26025281,55.96395537,19.70370256,0,0
317,17,30,70,40.32382713,32.12975376,48.15888405,16.02913029,0,71.90331179,67.02788767,76.81217744,9.784289769,1,0.88,36.18046134,55.48674849,19.30628714,0,0,36.16077112,55.37739429,19.21662317,0,0
318,18,30,70,37.89525839,31.47868757,46.46097128,14.9822837,0,76.85476051,70.34524668,82.07133662,11.72608994,0,0.88,39.47627424,59.31518451,19.83891026,0,0,39.50247253,59.14075613,19.63828359,0,0
319,19,30,70,42.5594587,34.47927676,51.43165973,16.95238297,0,77.04017819,71.47205826,82.71794542,11.24588716,0,0.92,39.38849592,60.2095132,20.82101728,0,0,39.0962977,59.74302926,20.64673156,0,0
320,20,30,70,45.08653364,38.3652363,53.29013541,14.9248991,0,80.68164277,72.30674185,87.02906586,14.72232402,0,0.84,41.4032362,60.65970976,19.25647357,0,0,41.54353117,60.60824766,19.06471649,0,0
321,21,30,70,30.32350373,23.53857459,41.11500342,17.57642883,1,70.704441,64.62922886,76.61954173,11.99031287,1,0.92,38.10273388,58.06097089,19.95823701,0,0,37.99411049,56.67471433,18.68060384,0,0
322,22,30,70,39.48691046,33.46249434,46.23493334,12.772439,0,77.20799281,71.5236849,82.28948141,10.76579651,0,0.84,38.46828722,59.10148368,20.63319645,0,0,37.62566237,58.00575253,20.38009016,0,0
323,23,30,70,46.6446823,37.54916483,55.96410393,18.41493909,0,75.89161895,70.20759669,81.74744223,11.53984554,0,0.88,46.80976853,64.8733803,18.06361177,0,0,46.05552226,64.36533896,18.3098167,0,0
324,24,30,70,41.29899648,35.2423506,47.81226548,12.56991488,0,77.76785995,72.9727723,82.43113943,9.45836713,0,0.96,40.00628772,60.89245056,20.88616284,0,0,40.14574362,60.85920805,20.71346444,0,0
325,25,30,70,40.99043444,33.68522745,50.29386976,16.6086423,0,74.66749592,66.67747665,81.05813733,14.38066068,1,0.88,36.63631434,54.41564799,17.77933365,0,0,37.63613375,54.64116215,17.00502841,0,0
326,26,30,70,44.26736318,36.76142147,53.2011279,16.43970644,0,77.67841527,68.76489053,86.15556404,17.39067351,1,0.76,40.07730034,59.98492878,19.90762844,0,0,40.05589975,59.90201093,19.84611119,0,0
327,27,30,70,40.42720308,34.44255398,46.21078883,11.76823484,0,76.73090777,71.43365181,81.38264919,9.94899738,0,1,36.2122695,58.54448939,22.33221989,0,0,37.79941696,59.53388538,21.73446841,0,0
328,28,30,70,44.08655304,37.29921355,51.23966144,13.94044789,0,74.87288994,69.17361129,79.91514791,10.74153663,1,0.8,43.76806671,64.21652802,20.44846131,0,0,42.72760488,63.03623917,20.30863429,0,0
329,29,30,70,44.02002386,36.6500261,51.03563188,14.38560578,0,74.12394039,68.0710147,79.61484709,11.54383238,1,1,41.88626251,58.6633212,16.7770587,0,0,42.05238028,59.41367887,17.36129859,0,0
330,30,30,70,42.3186346,35.22731494,51.50396581,16.27665087,0,74.64346861,69.40868014,80.95364861,11.54496847,1,0.84,42.76106828,60.56726967,17.80620139,0,0,41.64579882,59.9550173,18.30921848,0,0
331,31,30,70,33.92963432,29.78419906,38.61113148,8.82693242,1,76.98275152,72.19230682,81.83005669,9.637749875,0,0.92,41.6755029,62.91755367,21.24205076,0,0,42.05553976,62.41392466,20.3583849,0,0
332,32,30,70,47.11153746,40.13608513,55.15698596,15.02090083,0,73.98718562,69.71162949,77.65341729,7.941787795,1,0.8,50.77957237,67.09396234,16.31438997,0,0,49.34212647,65.99293112,16.65080465,0,0
333,33,30,70,44.58556594,37.51775495,52.17869961,14.66094466,0,73.54942166,67.8682213,78.99984494,11.13162364,1,0.92,44.00527112,61.4701752,17.46490409,0,0,43.42175596,61.00177376,17.5800178,0,0
334,34,30,70,46.68086628,37.04668735,55.25963741,18.21295006,0,75.77319773,69.39439658,81.70960064,12.31520405,1,0.88,40.15681263,61.81618566,21.65937303,0,0,39.58542036,60.63932681,21.05390645,0,0
335,35,30,70,43.26401782,36.44404563,50.70101065,14.25696502,0,80.48088167,74.41508514,86.53378151,12.11869636,0,0.96,42.15219389,63.6895481,21.53735421,0,0,42.83692307,64.06572188,21.22879881,0,0
336,36,30,70,41.19649885,34.19119313,50.35879382,16.16760069,0,78.15076723,72.07676414,84.5522983,12.47553416,0,0.92,37.39598601,58.0287695,20.63278348,0,0,37.88137359,58.78855958,20.90718599,0,0
337,37,30,70,43.39312546,35.9799706,51.02199578,15.04202518,0,72.25519171,67.05090499,76.55810341,9.507198421,1,0.96,43.84765561,60.5060882,16.65843259,0,0,43.76427731,60.48592131,16.72164401,0,0
338,38,30,70,46.08121041,37.15633101,58.18750625,21.03117524,0,78.27451777,71.98914487,83.45180581,11.46266094,0,0.88,44.79804849,65.68720026,20.88915177,0,0,44.4330793,64.8539794,20.4209001,0,0
339,39,30,70,45.67224569,37.43450303,53.66042962,16.22592659,0,77.04707523,70.53004161,83.1077772,12.57773559,0,0.88,47.01732217,65.54444602,18.52712384,0,0,47.336806,65.63121449,18.29440849,0,0
340,40,30,70,45.08613749,37.24635344,53.4627599,16.21640647,0,74.02470257,69.76369245,77.85004649,8.086354036,1,0.92,45.29445024,63.17330863,17.87885839,0,0,44.25739069,62.40107235,18.14368166,0,0
341,41,30,70,34.29912408,29.6351832,39.73361309,10.09842989,1,69.5595984,64.09149035,74.71373067,10.62224032,1,0.88,31.84666396,49.34968447,17.50302051,0,0,31.86891145,49.4207545,17.55184305,0,0
342,42,30,70,46.55492407,36.80579843,55.78326407,18.97746564,0,77.86753809,72.28196602,83.98755528,11.70558925,0,0.84,40.47535745,62.58256696,22.1072095,0,0,40.22126943,62.02135304,21.80008361,0,0
343,43,30,70,45.75964181,37.38912789,54.31379651,16.92466861,0,74.3271178,69.34827232,79.35214794,10.00387562,1,0.92,41.36647385,61.48517757,20.11870372,0,0,40.26468358,61.05376684,20.78908326,0,0
344,44,30,70,38.44027909,33.37581241,44.54307255,11.16726014,0,77.55561562,71.59752158,83.85882374,12.26130216,0,0.96,34.46871446,54.54122111,20.07250665,0,0,34.5981549,55.63044632,21.03229142,0,0
345,45,30,70,38.53159047,33.0489645,44.3132864,11.26432191,0,76.8585461,68.91163724,86.61277215,17.7011349,1,0.84,31.28276576,48.43438231,17.15161654,0,0,32.59818534,49.38856863,16.79038329,0,0
346,46,30,70,36.90294245,32.72219602,42.21159692,9.4894009,0,80.78912598,74.82542023,86.3356788,11.51025857,0,0.88,38.58798049,59.68543794,21.09745745,0,0,38.9355097,60.48594452,21.55043483,0,0
347,47,30,70,39.56878402,34.20650456,48.15116729,13.94466273,0,73.35093456,66.37029845,79.05546376,12.6851653,1,0.92,35.51406715,52.75320871,17.23914155,0,0,35.30051778,53.68414296,18.38362517,0,0
348,48,30,70,43.70186015,36.73901617,52.98060316,16.24158699,0,77.09771526,70.08858007,83.47116352,13.38258345,0,0.88,37.0641171,56.3584998,19.2943827,0,0,37.8704694,56.49998294,18.62951354,0,0
349,49,30,70,39.72875972,34.68738893,47.48932463,12.80193571,0,76.04539147,70.8108755,84.19702016,13.38614466,0,0.92,39.85785524,57.97501546,18.11716022,0,0,40.44004939,58.60190566,18.16185627,0,0
