"","trial","mean1","mean2","median.sampsmu1","lb.mu1","ub.mu1","width.mu1","cover.mu1","median.samps.mu2","lb.mu2","ub.mu2","width.mu2","cover.mu2","perc.correct","lb.tdist","ub.tdist","width.tdist","cover.tdist.mean1","cover.tdist.mean2","lb.bca.exp","ub.bca.exp","width.bca.exp","cover.bca.exp.mean1","cover.bca.exp.mean2"
"11",11,45,55,50.2022548947666,43.8332962531708,55.5879392610498,11.754643007879,1,79.1214676127056,69.4809824529732,87.2260446464419,17.7450621934687,0,0.6,43.197043107975,62.0220683939384,18.8250252859633,1,1,45.6547357967669,65.6597630980181,20.0050273012512,0,1
"12",12,45,55,46.6552977408502,40.5570440770744,53.1959635762263,12.6389194991519,1,78.3136364147835,69.0335322152897,86.8177768488831,17.7842446335934,0,0.2,38.8332067504904,61.8125565658392,22.9793498153488,1,1,40.6184227548875,62.7377034325213,22.1192806776338,1,1
"13",13,45,55,47.9497595231957,41.696469062999,53.2684678001173,11.5719987371183,1,78.5892278095995,65.6607087284822,86.9121468045281,21.2514380760459,0,0.5,39.750433610737,56.6621762462354,16.9117426354984,1,1,34.5049419051758,54.6384058419887,20.1334639368129,1,0
"14",14,45,55,46.2276232079586,40.260721703449,51.8070648577185,11.5463431542695,1,77.9054903554434,68.7406526350015,85.6061587654398,16.8655061304383,0,0.8,37.6337653528613,58.7218838739921,21.0881185211308,1,1,35.0384875250848,56.7722287724443,21.7337412473595,1,1
"15",15,45,55,46.8137053835104,40.4127667764138,52.6704875635789,12.2577207871651,1,79.5315187933126,69.0427169575781,87.6756930260644,18.6329760684863,0,0.4,36.4195319828811,55.2769355007052,18.8574035178242,1,1,39.1084189150447,59.2268496546256,20.118430739581,1,1
"16",16,45,55,46.5044355898078,40.9755550317347,51.5573485487009,10.5817935169662,1,78.5460661086222,64.5021649013427,86.5998743905543,22.0977094892116,0,0.7,36.3270053780194,52.5654972396926,16.2384918616732,1,0,34.6363983573549,51.3720174672082,16.7356191098533,1,0
"17",17,45,55,50.4749210261038,42.6140867592497,56.4918706241811,13.8777838649314,1,76.6663705118267,65.8087867581497,86.9073352118349,21.0985484536851,0,0.3,43.4048515995704,58.2581379280542,14.8532863284838,1,1,42.4179014955312,57.6168511400599,15.1989496445287,1,1
"18",18,45,55,46.8501894662794,40.9574535535729,51.4940802634755,10.5366267099026,1,78.9637835325618,68.3765896074309,86.391396151485,18.0148065440541,0,0.7,37.1339707107518,50.7849222396875,13.6509515289357,1,0,39.1714057644814,54.6804004551256,15.5089946906442,1,0
"19",19,45,55,46.6051957081814,40.7472725325868,52.5568072941316,11.8095347615449,1,72.4951647842375,62.7075808816838,82.5231457700872,19.8155648884034,0,0.6,40.2292046109584,61.2905166931588,21.0613120822003,1,1,38.3228717820223,58.9907921973089,20.6679204152866,1,1
"20",20,45,55,46.5179309596806,40.7284031486063,53.7405185738216,13.0121154252153,1,79.0968180961482,68.5737404234071,86.4444133664683,17.8706729430612,0,0.6,38.4174788707777,63.3120876866298,24.8946088158522,1,1,39.3121538796686,64.8608525443429,25.5486986646744,1,1
"21",21,45,55,48.9718247594409,41.8481593123275,55.2380098079917,13.3898504956641,1,78.7766833600439,70.8471357457572,87.842998276618,16.9958625308609,0,0.6,40.0296339949966,55.2804151676053,15.2507811726087,1,1,37.7982082159022,54.7190669255224,16.9208587096202,1,0
"22",22,45,55,50.3548072668414,44.9239152817521,55.7727571048367,10.8488418230845,1,78.3500975632973,67.2814192572962,88.0494460305893,20.768026773293,0,0.5,43.995479437985,56.6279997662511,12.6325203282661,1,1,43.6698580085638,56.3104197332929,12.6405617247291,1,1
"23",23,45,55,49.6214242527806,43.53882674752,55.9364592230102,12.3976324754902,1,75.7068294206682,65.2847160004568,85.8724346560961,20.5877186556394,0,0.6,42.5390309007607,58.4343378938189,15.8953069930582,1,1,41.9698326932049,57.3747646617075,15.4049319685027,1,1
"24",24,45,55,47.6459840489284,41.9217374739397,54.1788507120675,12.2571132381278,1,76.5875280533229,67.5109353653927,85.7355779665002,18.2246426011075,0,0.7,39.437482684779,61.1303260363839,21.6928433516049,1,1,37.6144719713764,60.5783023962435,22.9638304248672,1,1
"25",25,45,55,48.8457271260435,42.802979493118,55.1175553220987,12.3145758289806,1,75.8004129843502,67.0664320467428,83.4789017897066,16.4124697429638,0,0.5,44.5542572942198,63.9738522982737,19.419595004054,1,1,44.1501361921927,63.3111306752498,19.160994483057,1,1
"26",26,45,55,51.7141984542431,45.4223135297361,57.7139575949558,12.2916440652197,0,75.7661406341142,65.9502862667906,85.8634519472348,19.9131656804442,0,0.5,47.364620235609,63.0192729019645,15.6546526663554,0,1,47.7339310469472,64.1384767766401,16.4045457296929,0,1
"27",27,45,55,46.8757145386107,40.7956784786663,52.5498774496403,11.7541989709741,1,78.4051116235345,65.9424162051592,86.270093225579,20.3276770204198,0,0.5,38.4054510272679,58.0498006907868,19.644349663519,1,1,39.1429825050912,58.1363787126963,18.9933962076051,1,1
"28",28,45,55,47.0289205414435,40.9678567184705,53.49303402798,12.5251773095095,1,79.5244298074171,70.9717308996293,86.8479202858699,15.8761893862406,0,0.4,36.9919501347479,54.7491337563768,17.7571836216289,1,0,38.7011391980058,57.5720678320823,18.8709286340765,1,1
"29",29,45,55,48.606603108795,42.5184699966264,54.0173799669849,11.4989099703586,1,78.668008298775,67.513268206127,86.7375227517285,19.2242545456014,0,0.6,41.0631050807137,53.8037444278545,12.7406393471408,1,0,39.6400045737219,52.7648796144906,13.1248750407687,1,0
"30",30,45,55,51.3364203091031,44.2664727879594,56.8991177066999,12.6326449187405,1,75.4625882714497,66.0443389623827,85.0247181540432,18.9803791916605,0,0.3,47.0490789972457,64.7728925080748,17.7238135108291,0,1,46.8306104651482,64.4512613478604,17.6206508827122,0,1
"31",31,45,55,50.3221139834822,43.4644724107751,55.7730298358657,12.3085574250906,1,76.674541081436,65.4733765133211,84.9895212602295,19.5161447469084,0,0.4,44.7542355309646,61.1044009020119,16.3501653710474,1,1,45.1133108831602,62.0294963418203,16.9161854586601,0,1
"32",32,45,55,47.4131269260887,40.1751100662418,53.0780788474299,12.9029687811881,1,77.524877184918,68.4211755586128,85.5805187086795,17.1593431500667,0,0.7,40.5136024387893,63.1382161805968,22.6246137418075,1,1,41.8472569036343,63.8268557268324,21.9795988231981,1,1
"33",33,45,55,51.6751096805923,45.4114859711533,57.4444529724741,12.0329670013208,0,76.1134098951375,63.2709575186796,86.9533124190405,23.6823549003608,0,0.6,46.6237369482527,57.8363931657255,11.2126562174728,0,1,44.2537527175734,56.7294876605162,12.4757349429429,1,1
"34",34,45,55,51.2572754532915,44.9869886152308,57.1281176698549,12.1411290546241,1,77.7341674221657,67.5662063107646,86.4320800404579,18.8658737296932,0,0.6,44.7254292944452,62.8939127860928,18.1684834916476,1,1,46.5289957970673,64.6873465570917,18.1583507600244,0,1
"35",35,45,55,49.7230698177878,42.3839506492151,56.2001471616929,13.8161965124778,1,76.4285073107663,65.6987205815934,84.4729062297828,18.7741856481894,0,0.6,48.8621942951238,69.9924104812099,21.1302161860861,0,1,48.1736776382576,68.8515370333182,20.6778593950606,0,1
"36",36,45,55,50.2694879277677,44.3670050997096,55.7096513685878,11.3426462688782,1,78.3839361769765,67.8157854762402,87.6747039679768,19.8589184917366,0,0.6,43.0935948014219,57.5338227224075,14.4402279209855,1,1,44.4875970975824,59.5527742749064,15.0651771773241,1,1
"37",37,45,55,44.4465749181819,38.8667056620359,50.4260361378084,11.5593304757725,1,78.182860536946,70.0681788123101,86.0493106102712,15.9811317979612,0,0.7,34.1313473799977,56.3510197771228,22.2196723971251,1,1,34.1659918673304,56.36847118115,22.2024793138196,1,1
"38",38,45,55,48.3388094172351,42.4577431111368,54.704874094181,12.2471309830443,1,77.0729620657877,67.7093343458806,86.3793984546329,18.6700641087523,0,0.8,40.5142365742171,57.1762168155023,16.6619802412852,1,1,41.9540202975674,58.7500802516701,16.7960599541027,1,1
"39",39,45,55,50.8856800036402,45.0383765055153,57.2237421061961,12.1853656006808,0,74.7839702500941,62.1201125389482,85.6312212273687,23.5111086884205,0,0.6,46.4180949981955,61.0490154193734,14.630920421178,0,1,47.228001344719,61.7483230465046,14.5203217017856,0,1
"40",40,45,55,45.9447320595659,40.0884901987243,51.2200873056403,11.131597106916,1,78.3065602470365,66.783866642145,85.7992977064518,19.0154310643068,0,0.5,36.0983764281835,55.3071642379943,19.2087878098108,1,1,36.1831846263874,55.6225958441203,19.4394112177329,1,1
"41",41,45,55,47.4338530460503,40.3412662600634,53.3226772619853,12.9814110019219,1,76.6866944633795,68.0809216663627,85.1738278502223,17.0929061838595,0,0.5,39.3231816484537,59.0184714335584,19.6952897851047,1,1,39.2443186608197,60.0601681072892,20.8158494464695,1,1
"42",42,45,55,45.2421480240583,39.2790222144634,50.9947179789894,11.7156957645261,1,77.8657524533037,67.2944840625482,86.2552462950071,18.9607622324589,0,0.8,35.2416286574422,58.4977715357822,23.25614287834,1,1,34.7942019893932,58.306273981621,23.5120719922277,1,1
"43",43,45,55,49.0301002678238,42.3193721845728,55.546718074901,13.2273458903282,1,77.7725144448121,69.6289819002867,86.3990588037422,16.7700769034554,0,0.5,43.1087872624877,66.1018224268197,22.9930351643319,1,1,44.1866663766422,65.957412279268,21.7707459026258,1,1
"44",44,45,55,43.3482628642144,37.4523627855313,48.9258189635412,11.4734561780099,1,77.5402326918098,67.2684360656943,85.2396084096604,17.9711723439661,0,0.5,31.0448863845581,54.1136422846038,23.0687559000457,1,0,32.0000011340477,55.0307418600966,23.0307407260488,1,1
"45",45,45,55,44.983696459758,39.4271990236465,50.1176557758861,10.6904567522396,1,79.9937697558373,71.7418825121849,86.8216422685032,15.0797597563183,0,0.7,34.3096278089102,46.9724609599676,12.6628331510574,1,0,34.4751680514039,46.6284157271312,12.1532476757273,1,0
"46",46,45,55,49.5435409647892,43.1913383038664,56.1103996798867,12.9190613760203,1,77.595282333852,66.4940635480138,86.00836995458,19.5143064065662,0,0.3,42.5308326957004,58.2893556408805,15.7585229451801,1,1,40.309399364325,56.8364202672947,16.5270209029696,1,1
"47",47,45,55,47.1777162409771,40.9193261070058,52.2145479586569,11.2952218516511,1,78.0702210527205,68.4885446187221,86.8989272043547,18.4103825856326,0,0.5,38.0154222140179,57.6496990847215,19.6342768707036,1,1,39.4124180145805,57.322703153653,17.9102851390726,1,1
"48",48,45,55,47.1396254772247,39.5260385526365,53.3987476564784,13.8727091038419,1,75.981694882132,63.9558233296501,86.2868074961441,22.3309841664939,0,0.7,40.100366684771,61.8506863160406,21.7503196312696,1,1,40.3214518893441,60.723224847072,20.4017729577279,1,1
"49",49,45,55,49.1240012220021,42.772978675761,55.1003564387442,12.3273777629832,1,76.8476262960558,64.6204364351075,88.0727940898747,23.4523576547673,0,0.9,42.0215565169405,56.7464337834973,14.7248772665568,1,1,41.1078591200448,55.5341544113028,14.4262952912581,1,1
"50",50,45,55,46.0711489929156,39.9780730642403,51.3597579673074,11.3816849030671,1,78.4726788212505,69.4340045132136,86.6400022364258,17.2059977232122,0,0.7,36.4283145947549,53.3932382604046,16.9649236656497,1,0,36.9411467021498,53.956560400044,17.0154136978942,1,0
"51",51,45,55,46.5493649367516,41.046018327483,51.5676033828272,10.5215850553442,1,77.7032200946771,66.4062666748984,86.4025939699516,19.9963272950531,0,1,36.4584206464309,54.4704440489431,18.0120234025123,1,0,35.9709263480101,54.9605800461816,18.9896536981715,1,0
"52",52,45,55,45.2776295800355,39.0502296663024,50.7490612139093,11.698831547607,1,77.4674261049202,68.8149326576841,85.9084602836422,17.0935276259581,0,0.6,37.468817091529,64.6767085429681,27.2078914514391,1,1,37.7812796365109,65.440736886452,27.659457249941,1,1
"53",53,45,55,52.3933647721055,45.8214584765375,58.4686139269775,12.64715545044,0,76.0708262809408,66.2744733148483,85.5999872078834,19.3255138930351,0,0.5,47.6630053457543,61.9694917525596,14.3064864068053,0,1,47.8295974236987,63.0648798261859,15.2352824024871,0,1
"54",54,45,55,48.1173469544765,41.7577631077392,53.6639700849118,11.9062069771726,1,76.6353236325157,58.6656064865893,87.954439431578,29.2888329449887,0,0.6,39.7979671214607,54.7910048927254,14.9930377712647,1,0,41.3715329027671,56.8028386633631,15.4313057605961,1,1
"55",55,45,55,46.9332821039228,40.3999292297706,52.7316100720118,12.3316808422412,1,77.2812334595914,67.2754803929192,87.3592986957428,20.0838183028236,0,0.7,37.432768082963,55.0080160754557,17.5752479924927,1,0,37.0540979060952,54.1378638668031,17.0837659607078,1,0
"56",56,45,55,48.9649099968029,43.6948226261705,54.6160421362793,10.9212195101088,1,77.4711806921186,68.5339676479704,85.4580428017671,16.9240751537968,0,0.6,44.6534428407758,67.4896178170725,22.8361749762967,1,1,44.7956843966872,66.3698976889721,21.574213292285,1,1
"57",57,45,55,47.0439217943138,41.4725080577868,52.8617520548648,11.389243997078,1,79.5207767183953,69.993941518399,86.4643181899502,16.4703766715513,0,0.9,36.4629831587291,57.2750756409792,20.8120924822501,1,1,37.3126713180103,58.8982578942525,21.5855865762421,1,1
"58",58,45,55,45.9018640832445,40.3901652507176,51.0454048970446,10.655239646327,1,76.603215435706,66.5606622011968,86.1073193715211,19.5466571703243,0,0.6,36.2726382594366,56.9701585938027,20.6975203343662,1,1,37.4695555938,59.058054880821,21.588499287021,1,1
"59",59,45,55,49.2858273612108,43.4088145274794,55.4167895646597,12.0079750371803,1,78.709954942381,69.3834041566995,87.5416187691822,18.1582146124827,0,0.4,42.6252537824242,55.5542654135977,12.9290116311734,1,1,42.082466500253,55.4083323014402,13.3258658011872,1,1
"60",60,45,55,49.1237369843703,42.5455117978171,56.3929414548397,13.8474296570226,1,76.6730778320543,68.6473799184478,85.2943395427926,16.6469596243448,0,0.6,44.4867404167087,65.5204101181237,21.033669701415,1,1,45.7401184131474,66.2813078529034,20.541189439756,0,1
"61",61,45,55,46.8782178871968,41.5187764026586,52.2982014901906,10.7794250875321,1,79.8770839344913,69.9148732047453,87.9598867935155,18.0450135887703,0,0.7,37.6430979238396,48.543727867187,10.9006299433474,1,0,37.1959023353071,48.1854953319666,10.9895929966595,1,0
"62",62,45,55,46.8589187241703,40.8493655607535,52.6519950899838,11.8026295292303,1,74.8727923911777,67.0347486162001,83.4574075559956,16.4226589397955,0,0.6,39.3924614930345,59.1721967812121,19.7797352881775,1,1,38.1279943154894,58.1324002864526,20.0044059709632,1,1
"63",63,45,55,42.1469173381982,36.9210901790365,47.299382649209,10.3782924701726,1,77.7781835648434,65.7466095668009,87.0756049961621,21.3289954293612,0,0.7,29.5376303893861,47.7427818704102,18.205151481024,1,0,29.3384210053543,47.2473610104404,17.9089400050861,1,0
"64",64,45,55,49.3706039092004,42.639260681373,55.2655086050143,12.6262479236413,1,77.5591154132504,67.0981261571567,84.7656136994775,17.6674875423208,0,0.7,42.7316821809882,57.3790296073958,14.6473474264076,1,1,42.609055416236,56.9931127929838,14.3840573767478,1,1
"65",65,45,55,47.0330089006125,42.218115238625,52.0887501316594,9.87063489303443,1,79.6991751242683,67.1105641256376,87.9491538694783,20.8385897438407,0,0.7,37.4708949101654,50.0209061760713,12.5500112659059,1,0,38.3465176355467,50.2525305662644,11.9060129307177,1,0
"66",66,45,55,45.7490073420587,38.6652380887959,52.3912402698954,13.7260021810995,1,76.1099179572787,65.0271258569874,84.1264039163113,19.0992780593239,0,0.7,39.3550510510903,63.3052538972147,23.9502028461244,1,1,37.3020498886451,61.972049664263,24.6699997756179,1,1
"67",67,45,55,47.5982544044351,40.7036507857458,53.6067863572625,12.9031355715167,1,77.1000277351894,66.3818238518283,85.4772482939656,19.0954244421373,0,0.7,38.4888058629952,60.1224681878452,21.63366232485,1,1,40.5417959657897,61.4655654917458,20.923769525956,1,1
"68",68,45,55,50.3686963325669,43.7355579879123,55.9582517892081,12.2226938012959,1,79.3045024456811,67.2047039237148,87.4125533974319,20.2078494737171,0,0.7,43.889022768771,63.4870511522103,19.5980283834393,1,1,46.2262168699105,68.1332174753045,21.907000605394,0,1
"69",69,45,55,45.6826195694417,39.0137390892493,51.5633718964928,12.5496328072435,1,77.6141101416266,67.2787766462294,85.5389521660349,18.2601755198055,0,0.8,36.6760746320829,60.5024378585554,23.8263632264725,1,1,35.7959620501871,61.0168068345513,25.2208447843642,1,1
"70",70,45,55,48.2321107482941,41.6945631342564,54.1536624778835,12.4590993436271,1,76.3584271133858,68.1216666113949,87.2711553960646,19.1494887846697,0,0.7,41.082595509743,58.0826075611843,17.0000120514414,1,1,40.2875248186025,58.0975146582944,17.8099898396919,1,1
"71",71,45,55,50.1356726575784,42.8925766999573,56.7039158805315,13.8113391805742,1,74.012779598623,63.4945700370252,83.6100363783226,20.1154663412974,0,0.4,44.4047623832146,60.4142422592985,16.0094798760839,1,1,42.7567252900449,59.8792027382084,17.1224774481636,1,1
"72",72,45,55,52.6966900412592,44.8192846507617,58.24614214231,13.4268574915484,1,77.0550752891494,67.3887149970649,85.7222229009471,18.3335079038822,0,0.1,49.3762463964762,64.5257010996585,15.1494547031823,0,1,49.9279027999954,64.8895469562282,14.9616441562328,0,1
"73",73,45,55,48.6049345333243,42.2048575059899,54.2368503119076,12.0319928059177,1,74.3925080972075,62.0652345684693,84.4905810172947,22.4253464488254,0,0.6,42.5386006213891,60.1536654419527,17.6150648205636,1,1,42.6079489466546,59.7974670551035,17.1895181084489,1,1
"74",74,45,55,48.4830787596487,42.7624066000726,54.1831738439191,11.4207672438465,1,79.8663617853815,65.4860176944105,87.8530731953246,22.3670555009141,0,0.9,40.7887554739113,56.5870992778609,15.7983438039496,1,1,43.3499507169083,58.4004913146853,15.0505405977771,1,1
"75",75,45,55,48.4157938012476,42.9863745675486,53.9060192397574,10.9196446722088,1,77.8365055870244,68.4397749953726,86.6944790949648,18.2547040995921,0,0.5,40.059406877577,56.5332912329721,16.4738843553951,1,1,41.2645871756147,59.4104990205932,18.1459118449784,1,1
"76",76,45,55,49.8237750076818,43.4599535758167,55.2904943234738,11.8305407476572,1,77.0218527785709,64.9374049415129,86.4782590932156,21.5408541517027,0,0.6,44.4194054217045,60.6789751020207,16.2595696803162,1,1,41.4532011464593,59.2911093366332,17.8379081901739,1,1
"77",77,45,55,48.9041743084111,43.3140053463575,54.9557172219224,11.6417118755649,1,77.1733901963288,65.7660814553907,86.1192398576735,20.3531584022828,0,0.6,42.2996588194791,60.7165842011831,18.416925381704,1,1,43.1941554336516,62.0193944869217,18.8252390532701,1,1
"78",78,45,55,48.4214164894228,43.4110869559568,53.7585662831413,10.3474793271844,1,77.3971298454313,66.4626859044953,87.2758102771001,20.8131243726048,0,0.7,39.9496710055213,54.5480316209127,14.5983606153914,1,0,39.8488788974069,54.1312781815159,14.2823992841089,1,0
"79",79,45,55,51.5629769717545,45.2258416195832,56.768460696673,11.5426190770899,0,76.082021436668,64.5832441662263,85.7810733820715,21.1978292158453,0,0.7,46.5908824410325,60.5867060421237,13.9958236010912,0,1,47.0340962472872,60.4776050189535,13.4435087716664,0,1
"80",80,45,55,50.7071606970892,45.490670325593,55.3525377629309,9.86186743733797,0,77.1879286066421,66.7232377400603,86.5033043490682,19.7800666090079,0,0.7,44.9183321316369,54.9535961107847,10.0352639791478,1,0,42.9703100843437,53.8732620057905,10.9029519214468,1,0
"81",81,45,55,51.6849194500916,44.1751369296185,57.5881413888681,13.4130044592495,1,77.1392433436684,66.8108384766239,85.2731338016201,18.4622953249962,0,0.6,47.1776972159447,62.615482300309,15.4377850843643,0,1,46.9043023425797,62.2276952184557,15.323392875876,0,1
"82",82,45,55,48.8715287756298,42.0320313164782,54.6456440672458,12.6136127507676,1,77.8045768308644,60.7285426861798,86.6386618106451,25.9101191244652,0,0.4,41.3728544535559,58.0834553518742,16.7106008983183,1,1,41.0976638183119,57.5779099665618,16.4802461482499,1,1
"83",83,45,55,48.0291726165983,40.7589150458155,53.3379206878457,12.5790056420302,1,79.2338319840846,71.638646434305,85.853883052033,14.215236617728,0,0.7,39.4604567938163,60.3760234330159,20.9155666391996,1,1,41.4549868225179,65.7221473709034,24.2671605483855,1,1
"84",84,45,55,50.9661947191944,44.4626690429653,58.04470654316,13.5820375001947,1,76.5594795773583,66.4212254628319,84.3785716493642,17.9573461865323,0,0.5,47.5114037337759,67.4382449975475,19.9268412637715,0,1,48.5073925951754,68.0797009141249,19.5723083189495,0,1
"85",85,45,55,48.8666830786916,42.3697749784458,54.2577475982439,11.8879726197981,1,76.6133634953019,65.6134762592332,84.766856580724,19.1533803214908,0,0.8,41.7028226787087,61.0148854152976,19.3120627365889,1,1,41.7986805535967,61.0045486504391,19.2058680968424,1,1
"86",86,45,55,45.6190048942584,39.9570804480729,50.8684015902314,10.9113211421585,1,78.5459656189699,68.45971043125,87.4974867114399,19.0377762801898,0,0.5,35.0641774647838,55.1286236469375,20.0644461821538,1,1,30.5968633860835,53.4105456969335,22.81368231085,1,0
"87",87,45,55,50.7630915601248,45.540060133159,55.6566247751809,10.116564642022,0,76.8444842136212,66.8682766801341,85.6327168949045,18.7644402147704,0,0.8,44.0897812243407,61.2049069046882,17.1151256803475,1,1,45.1106185059665,62.2967454836743,17.1861269777078,0,1
"88",88,45,55,45.8445190197945,39.0726667210765,51.8957977484695,12.823131027393,1,76.5514615678258,66.5445104456749,85.2727332046717,18.7282227589968,0,0.7,37.7370327579139,61.6464557355061,23.9094229775922,1,1,37.4415312439447,62.544699442982,25.1031681990373,1,1
"89",89,45,55,45.1827398795367,39.4076804620764,50.5834607696645,11.1757803075881,1,78.7199817693117,69.0105049750238,88.590552357586,19.5800473825622,0,0.7,34.6555751814357,57.1619880232379,22.5064128418022,1,1,35.3906325207142,58.4376654108928,23.0470328901786,1,1
"90",90,45,55,43.6571723667772,38.5945839995855,49.0242713141265,10.4296873145409,1,80.3220568517974,71.497301428058,88.2495040649909,16.7522026369329,0,0.8,31.9152560776106,50.644344959021,18.7290888814104,1,0,34.34699608845,54.4332939788046,20.0862978903546,1,0
"91",91,45,55,48.6685686972301,42.0587395659582,54.1646381415407,12.1058985755825,1,76.5197669526042,65.0619560456297,85.3370610844126,20.275105038783,0,0.6,43.1432317802629,63.1906026303617,20.0473708500988,1,1,41.4774035399748,63.334877921485,21.8574743815103,1,1
"92",92,45,55,49.9066961232282,43.5458802461543,56.54348540867,12.9976051625157,1,76.5822795204276,64.2504943322079,86.4320164734501,22.1815221412421,0,0.9,43.6465265894859,59.3944549981425,15.7479284086566,1,1,43.9614048916124,60.3037157742855,16.3423108826732,1,1
"93",93,45,55,45.3411966466183,40.0716346204489,50.8966715457929,10.8250369253439,1,77.67057864404,67.6006522996601,86.3258255906557,18.7251732909956,0,0.6,35.2058078280495,56.0008684005309,20.7950605724814,1,1,36.3413154078719,56.6413046511194,20.2999892432475,1,1
"94",94,45,55,46.010202459169,39.4745395269452,51.090966964101,11.6164274371558,1,78.9599996765938,68.9835483756465,86.5402441327617,17.5566957571152,0,0.6,36.5677731657695,55.2501632876088,18.6823901218393,1,1,37.1172355067223,54.9917935090413,17.874558002319,1,0
"95",95,45,55,50.8858266272777,43.7729067317845,57.4439599930411,13.6710532612566,1,73.5298104176858,65.1750918536251,83.6741079315089,18.4990160778839,0,0.7,48.3159151260167,65.7093730920085,17.3934579659918,0,1,45.2529164590934,64.0148492848263,18.7619328257328,0,1
"96",96,45,55,50.9364414661667,43.4683075012353,57.4606810843918,13.9923735831565,1,75.2595292623033,63.542045249266,85.6417535676378,22.0997083183718,0,0.6,47.0753127419322,63.474717709557,16.3994049676248,0,1,45.4912468204639,61.9490904227152,16.4578436022513,0,1
"97",97,45,55,42.5126194960381,37.8442551952535,47.6234687255159,9.77921353026247,1,78.1635160142875,67.1126399388878,86.8304415402674,19.7178016013796,0,0.3,30.8660932963973,48.6765312161339,17.8104379197366,1,0,31.3258274828187,49.4764067929809,18.1505793101622,1,0
"98",98,45,55,47.8847437350308,40.4313820106438,54.2358335937445,13.8044515831007,1,77.8366642238833,69.1072765982692,86.377089536873,17.2698129386038,0,0.7,39.1705968662615,61.0340011006031,21.8634042343416,1,1,40.1989048678509,61.8295398711704,21.6306350033196,1,1
"99",99,45,55,46.3656466576075,40.484859330769,52.5082737407889,12.0234144100199,1,77.194229701262,64.0586143550176,88.1553719847538,24.0967576297362,0,0.7,36.7548270854476,57.4753912409587,20.7205641555111,1,1,35.4436949084751,56.7807244365531,21.3370295280781,1,1
"100",100,45,55,48.11198105515,42.1300011096089,53.4448944884722,11.3148933788633,1,77.1933259004824,68.7332538456245,85.3045372609796,16.5712834153551,0,0.5,41.9261154217328,62.5715092273033,20.6453938055706,1,1,40.534783916601,61.9833133986438,21.4485294820428,1,1
"101",1,40,60,45.7658862637392,39.1180693963486,51.6587854359634,12.5407160396148,1,77.2435725698689,68.9618518351655,85.8820760012498,16.9202241660843,0,0.7,40.2579126054695,67.5491897017359,27.2912770962664,0,1,40.5887319463806,66.9926236334346,26.4038916870539,0,1
"102",2,40,60,47.9298248670347,42.1334636378174,54.1104348819476,11.9769712441302,0,80.4002363775998,71.8907339709896,87.7609155014275,15.8701815304379,0,0.6,39.1262950043232,52.0620952908222,12.935800286499,1,0,39.9001225990771,52.3286610534249,12.4285384543478,1,0
"103",3,40,60,46.3611705712093,40.8177887656625,51.8386726800747,11.0208839144122,0,78.9480461200223,67.8937559619827,87.882031330528,19.9882753685452,0,0.7,37.8147556570408,62.2790924710514,24.4643368140106,1,1,39.6961592244377,65.1253297673464,25.4291705429086,1,1
"104",4,40,60,51.8044896377628,43.451502968766,57.6428626262699,14.1913596575039,0,76.206058385454,63.843677923237,86.775262749062,22.9315848258249,0,0.5,47.7304295397335,58.814968130423,11.0845385906895,0,0,47.9563853668832,58.521241715445,10.5648563485618,0,0
"105",5,40,60,42.5688141777335,35.9294584328949,48.9875539261518,13.0580954932569,1,76.2654283227924,67.069407262927,84.1528589784724,17.0834517155454,0,0.9,35.2550922119503,64.9729540351798,29.7178618232294,1,1,32.5988939476419,63.4400129650663,30.8411190174244,1,1
"106",6,40,60,47.154165834255,40.8397359543437,52.7827486358208,11.9430126814771,0,79.8077593436629,70.3140123217452,87.1099582178126,16.7959458960674,0,0.6,39.2705829339985,66.8773370472411,27.6067541132426,1,1,40.3715348206946,67.9892528468435,27.6177180261489,0,1
"107",7,40,60,51.4676523866545,45.5918837406755,57.6548286259951,12.0629448853195,0,75.2496292124995,66.4095425790647,83.394477259211,16.9849346801463,0,0.6,49.1764991897795,67.4659415217458,18.2894423319663,0,1,48.8199105362213,68.0814238732396,19.2615133370183,0,1
"108",8,40,60,47.6028482099344,41.6168507245346,53.3349063187017,11.7180555941671,0,79.2851477515578,67.6062047872375,87.8730987064554,20.2668939192179,0,0.6,38.3483177482626,55.0240123900218,16.6756946417592,1,0,38.1207563537536,54.8954313134911,16.7746749597375,1,0
"109",9,40,60,43.6376204841911,36.8827258096568,49.3823901942623,12.4996643846055,1,78.2216086465269,67.2882705602678,86.0487703393479,18.7604997790801,0,0.6,31.4813620947662,54.2375613684946,22.7561992737285,1,0,27.4752855309872,51.3316169313186,23.8563314003314,1,0
"110",10,40,60,48.4297488297092,41.7591340977349,53.7680418463644,12.0089077486295,0,76.720935226168,67.0444661550245,85.221348126914,18.1768819718895,0,0.7,43.9146848635807,69.1495687236232,25.2348838600425,0,1,43.1519888376871,69.5015558513929,26.3495670137058,0,1
"111",11,40,60,47.0065006580609,41.7102902752343,52.0575182394964,10.3472279642621,0,75.871268570406,65.5383471237896,87.7155439335736,22.177196809784,0,0.6,38.3583663673421,56.2859935832665,17.9276272159244,1,0,36.9724942674644,55.617721219961,18.6452269524966,1,0
