"","trial","mean1","mean2","median.sampsmu1","lb.mu1","ub.mu1","width.mu1","cover.mu1","median.samps.mu2","lb.mu2","ub.mu2","width.mu2","cover.mu2","perc.correct","lb.tdist","ub.tdist","width.tdist","cover.tdist.mean1","cover.tdist.mean2","lb.bca.exp","ub.bca.exp","width.bca.exp","cover.bca.exp.mean1","cover.bca.exp.mean2"
"23",23,45,55,44.0248329558515,38.7430314253859,49.0890690900078,10.3460376646219,1,66.6849512249569,59.3166291501316,75.1244039044518,15.8077747543202,0,0.68,43.0992128274417,55.2902355858126,12.1910227583709,1,1,42.6972467184996,54.7227158996563,12.0254691811567,1,0
"24",24,45,55,48.1460104892492,42.8901654394508,53.1383857379972,10.2482202985464,1,65.0119340817388,57.3060470315574,73.9045826024286,16.5985355708713,0,0.6,46.3124153352083,55.4730716997335,9.1606563645252,0,1,45.9780165245388,55.1573252682834,9.17930874374458,0,1
"25",25,45,55,46.5143130727068,41.2627935107426,51.0252485483947,9.76245503765207,1,69.3522687193713,59.7751444487013,80.7679683998825,20.9928239511813,0,0.48,44.6317295498565,55.6433152884603,11.0115857386038,1,1,45.0740192000442,55.5535115647912,10.4794923647471,0,1
"26",26,45,55,43.3970491245633,38.8825535959014,48.6957225474171,9.81316895151568,1,69.6526561531552,60.9304910420028,79.0480326253651,18.1175415833622,0,0.56,42.1849910034975,55.1502811826219,12.9652901791244,1,1,42.3698156703881,55.0903618774413,12.7205462070532,1,1
"27",27,45,55,46.5816211795375,41.9722792181804,51.5811435669358,9.60886434875541,1,68.1145510331004,58.9324134953172,77.9001494379192,18.967735942602,0,0.72,44.9667651870063,55.9660791440522,10.9993139570459,1,1,45.0841266426475,55.9874208481905,10.903294205543,0,1
"28",28,45,55,48.076799942084,42.5943648004854,52.722133945762,10.1277691452766,1,71.476697191424,60.80716773841,80.271754080565,19.4645863421551,0,0.56,47.052615843534,58.8498321967258,11.7972163531917,0,1,46.5293789693582,58.2774381674622,11.748059198104,0,1
"29",29,45,55,48.4674465103159,42.7252537950117,53.798309856624,11.0730560616123,1,72.0463101723169,63.9819643785033,79.8646438462023,15.882679467699,0,0.64,49.5184187639254,61.6201972588556,12.1017784949302,0,1,49.0804208061115,61.069054677435,11.9886338713235,0,1
"30",30,45,55,47.0108877585133,41.8222430217987,52.4164295380685,10.5941865162698,1,66.1513970119502,55.5601549724232,78.0308234920399,22.4706685196167,0,0.6,44.1907532402283,53.9278549389861,9.73710169875783,1,0,43.525301074861,53.3441384366658,9.81883736180478,1,0
"31",31,45,55,49.4047837444262,43.8430737522328,54.3443314870779,10.5012577348451,1,69.0564231444292,61.5533143253416,78.4533775148942,16.9000631895526,0,0.68,49.679459201564,60.1905812410857,10.5111220395217,0,1,49.4750309858359,59.6439104408727,10.1688794550368,0,1
"32",32,45,55,48.8228445968109,44.2587111785414,53.0525369530409,8.79382577449951,1,71.214835679492,62.3893234164533,82.8982315071339,20.5089080906806,0,0.52,46.7566413917707,56.812352866111,10.0557114743403,0,1,46.6440619498085,56.9678177089586,10.32375575915,0,1
"33",33,45,55,49.5573898873142,43.6290909491027,54.115580425408,10.4864894763053,1,62.561374002484,52.8601537413766,78.491790332997,25.6316365916204,1,0.6,45.8231984869085,53.3002845335639,7.4770860466554,0,0,45.5657541090127,53.2653175556348,7.69956344662209,0,0
"34",34,45,55,45.9770874559783,40.8159160170767,50.7581005524496,9.94218453537282,1,68.5021771654311,59.4414369578436,78.9343399186581,19.4929029608144,0,0.6,45.125608696068,56.8504165173056,11.7248078212376,0,1,44.9128126602951,56.4116149597798,11.4988022994848,1,1
"35",35,45,55,46.1832773035448,41.1115446872129,51.2950023464337,10.1834576592207,1,70.1081073279012,56.3563940955622,83.6472756923072,27.290881596745,0,0.56,42.006078142781,51.5886576181813,9.58257947540031,1,0,42.3524214483364,52.3451147051402,9.99269325680378,1,0
"36",36,45,55,47.4067655284338,42.231956354719,52.8823630202756,10.6504066655566,1,67.7432733415317,60.465007246515,76.8665251499105,16.4015179033955,0,0.52,45.863070482572,55.9549044867705,10.0918340041985,0,1,45.8840259204899,56.4198442338197,10.5358183133298,0,1
"37",37,45,55,46.7628637954348,41.2889373385262,51.8960207623986,10.6070834238724,1,67.8145463165009,58.5437461227953,76.8012815119846,18.2575353891893,0,0.64,45.4835966063852,56.2526633105124,10.7690667041273,0,1,45.3763140810365,56.2717294027223,10.8954153216858,0,1
"38",38,45,55,47.8734534091294,42.6196451849832,53.2676759297144,10.6480307447312,1,68.2256107984567,59.5696353989709,77.9119193194001,18.3422839204292,0,0.84,46.9212760808156,57.5669245948052,10.6456485139896,0,1,47.222046890583,57.7790017642637,10.5569548736806,0,1
"39",39,45,55,41.4766839061477,36.1216600920377,46.2538732633857,10.132213171348,1,64.6777393004155,53.8317804745625,78.6655299296515,24.8337494550889,1,0.6,38.1157471501989,50.0304330719985,11.9146859217996,1,0,37.1986039699389,49.8116015048031,12.6129975348642,1,0
"40",40,45,55,47.9168662306302,42.6154262859437,53.2851585271701,10.6697322412264,1,67.9336018349827,57.7830995087291,81.2235221567006,23.4404226479715,0,0.56,45.2827498017497,54.3908968200804,9.10814701833077,0,0,44.7719698325507,54.0545628931345,9.28259306058379,1,0
"41",41,45,55,43.949519654031,38.9816825722225,48.6635890039141,9.68190643169163,1,69.907181258165,58.5432712887007,81.0793080518532,22.5360367631524,0,0.72,40.8210468425569,51.9825375074849,11.161490664928,1,0,40.8420648008852,52.2414986860443,11.3994338851591,1,0
"42",42,45,55,42.8870412526164,37.2005474583764,47.5062747917396,10.3057273333632,1,66.0060796488417,57.437844772672,79.9928613261541,22.5550165534821,0,0.6,41.1110477034918,53.1670884414692,12.0560407379773,1,0,40.1959152897369,52.6745951986078,12.4786799088709,1,0
"43",43,45,55,48.1481249373113,41.4993637797814,53.6064652987996,12.1071015190182,1,66.8903579285438,58.5362527851364,79.3896424609895,20.8533896758531,0,0.6,47.728726972606,58.1021825448882,10.3734555722821,0,1,47.5066171034155,57.6933687383184,10.1867516349029,0,1
"44",44,45,55,49.8730080000528,44.1017992240927,54.8865399364402,10.7847407123475,1,66.3399520857925,57.4849950464127,79.9983478237035,22.5133527772908,0,0.64,48.463551942859,57.4778615753747,9.0143096325157,0,1,48.0608537836907,57.3483738196912,9.28752003600051,0,1
"45",45,45,55,48.2521777748165,42.5465851786731,53.0388191383213,10.4922339596482,1,67.7600632385382,54.8092543717199,82.2505032520871,27.4412488803672,1,0.72,45.0780705187413,54.1404197111947,9.06234919245338,0,0,45.2006877541593,53.8938802566615,8.69319250250221,0,0
"46",46,45,55,47.2052347481264,42.1954754214595,51.2381831725879,9.04270775112839,1,71.0620666174048,62.6296236174012,79.8905740443993,17.2609504269981,0,0.68,45.8080563921424,57.2494634636365,11.4414070714941,0,1,45.9025036929482,57.0803197255239,11.1778160325757,0,1
"47",47,45,55,45.5566720977221,41.2918191909337,49.6257532255079,8.33393403457421,1,68.8403701291709,59.4608404997213,77.1952442081704,17.7344037084491,0,0.72,43.6529062333697,54.8277202162729,11.1748139829032,1,0,43.687153342556,54.859417340211,11.172263997655,1,0
"48",48,45,55,43.1091390472003,38.1199529422996,48.1303249326093,10.0103719903098,1,74.2875861502628,67.277204023287,80.4298968691107,13.1526928458237,0,0.88,42.2280123688736,56.7184318365064,14.4904194676327,1,1,42.7890759193612,57.1301304708053,14.3410545514442,1,1
"49",49,45,55,47.8489133324307,41.7023842486588,52.6833451757637,10.9809609271049,1,65.4255444479278,54.4793735605489,83.3438959491864,28.8645223886375,1,0.64,45.2335626445683,54.3763519487856,9.14278930421735,0,0,45.3645745482949,54.2155011088508,8.85092656055586,0,0
"50",50,45,55,49.8119995482947,43.03543504476,55.252010159856,12.216575115096,1,66.8442990166818,59.4795028131417,82.0567761241005,22.5772733109588,0,0.68,50.042637023295,60.3438068753102,10.3011698520153,0,1,49.4556954466447,60.1639999267563,10.7083044801117,0,1
"51",51,45,55,47.0896641375239,41.357583874827,51.9502741912857,10.5926903164587,1,69.4293310890065,61.2663993376375,77.9491957834602,16.6827964458226,0,0.76,46.1353520752449,57.2173338898448,11.0819818145998,0,1,46.4599410615131,57.2786221987265,10.8186811372134,0,1
"52",52,45,55,46.4005687586926,41.5819132882134,51.183448402524,9.60153511431055,1,70.9743557161923,63.5872152210807,79.6441303477669,16.0569151266862,0,0.8,45.7931802342533,57.8891923040582,12.0960120698049,0,1,45.9381797073238,58.2343385049082,12.2961587975844,0,1
"53",53,45,55,45.9150639666889,41.1033724521535,50.9079431228913,9.80457067073782,1,69.0839025358165,57.6151542142814,80.1745370567326,22.5593828424511,0,0.68,43.0831672284707,53.530341310053,10.4471740815823,1,0,43.2752913618138,53.4450432557498,10.169751893936,1,0
"54",54,45,55,48.384817580451,40.9419766613474,54.0207688031792,13.0787921418318,1,68.2442952482479,59.2515705991862,76.1750868683244,16.9235162691381,0,0.64,48.4208191491507,59.4738667228331,11.0530475736824,0,1,48.085515165946,59.3070276117613,11.2215124458154,0,1
"55",55,45,55,51.0565494102557,45.6708972012614,56.6156420898383,10.9447448885769,0,67.0060962402134,57.848481308179,76.2261050976074,18.3776237894285,0,0.56,50.0856114001,59.0261664771964,8.94055507709638,0,1,50.1629055049437,59.52063917231,9.35773366736631,0,1
"56",56,45,55,46.3932175244679,42.0136818206052,51.3056978460569,9.2920160254517,1,78.5549860789263,68.3305222287026,86.903316306023,18.5727940773204,0,0.72,44.1772539978052,58.2931151742398,14.1158611764345,1,1,44.6570893440356,59.1549881728634,14.4978988288279,1,1
"57",57,45,55,50.1672714309358,44.5942180332635,55.2668773114891,10.6726592782256,1,65.4612440956377,55.4199999890609,80.016630718935,24.5966307298741,0,0.64,47.3343992030313,55.9247073553131,8.59030815228179,0,1,47.4915310139247,56.0672935561215,8.57576254219679,0,1
"58",58,45,55,43.2987054383709,37.5756098462495,47.9800311528257,10.4044213065762,1,67.0320274499856,58.8244208737043,78.5612973844451,19.7368765107408,0,0.68,42.0899861553099,54.1680460173836,12.0780598620738,1,0,42.2178925255458,54.4381830175324,12.2202904919866,1,0
"59",59,45,55,50.327680380184,44.7537290262292,55.2446603036004,10.4909312773713,1,68.7560288124184,59.6666261161863,79.7843186825508,20.1176925663645,0,0.4,49.9574537213817,59.4054898832908,9.4480361619091,0,1,49.6452511982364,59.2062628127055,9.56101161446907,0,1
"60",60,45,55,41.4905570875344,37.3021472539547,46.1771076893593,8.87496043540458,1,72.2697620557823,64.8668133115963,80.6968613469756,15.8300480353793,0,0.72,39.1179924235205,52.1728567951061,13.0548643715856,1,0,39.5493869075053,52.5674597557316,13.0180728482263,1,0
"61",61,45,55,44.4076757456591,39.3437415693688,49.1198836323419,9.77614206297307,1,65.6188998656504,52.0024839322728,79.0637223392238,27.0612384069509,1,0.6,40.5675986662598,49.9771863932935,9.40958772703367,1,0,40.5182467285017,49.822790253678,9.30454352517632,1,0
"62",62,45,55,45.9046689260831,40.6108035366267,50.8115568182439,10.2007532816172,1,67.1292643983895,53.3275236821702,86.3856305821194,33.0581068999493,1,0.72,41.5208360993807,50.1279660518369,8.60712995245621,1,0,41.7970743864217,49.7552614315582,7.95818704513651,1,0
"63",63,45,55,46.7222445986795,41.5622804440618,51.0141732858235,9.45189284176175,1,73.0123033780302,60.1828390637915,84.6986634238986,24.5158243601071,0,0.6,43.5447689302282,53.8923333505391,10.3475644203109,1,0,43.8089537809305,54.0651798721503,10.2562260912197,1,0
"64",64,45,55,47.7656473768135,42.9619954041547,52.3471801324064,9.3851847282517,1,74.7971028540027,63.9654295845804,83.1980551286317,19.2326255440513,0,0.6,45.3512276775694,56.3782903586949,11.0270626811254,0,1,45.7831913251468,56.5709438754357,10.7877525502889,0,1
"65",65,45,55,43.5801598803247,38.6980311101558,48.2153377197759,9.51730660962009,1,72.9591416999831,64.7891239293508,83.8757532078997,19.0866292785489,0,0.64,41.0085912957982,54.2428299322127,13.2342386364145,1,0,41.1814221524807,54.2205281539178,13.039106001437,1,0
"66",66,45,55,44.6491661102242,39.6077591601199,49.762268131051,10.1545089709311,1,67.8228581830869,57.4095938109546,79.6460923359298,22.2364985249752,0,0.8,41.3802937753814,51.6187156779073,10.2384219025259,1,0,41.3421019524679,51.5176035590906,10.1755016066227,1,0
"67",67,45,55,48.3576368427266,42.6027496053831,54.2980042196794,11.6952546142963,1,64.9609264134589,55.0305372993617,77.3811825600374,22.3506452606757,0,0.76,45.878930112703,54.8951663890855,9.01623627638251,0,0,45.030448352588,54.8479948040395,9.81754645145156,0,0
"68",68,45,55,45.1397548248101,40.5135888788799,49.6613371012629,9.14774822238299,1,69.2934979065273,60.5879494471836,81.4970588595541,20.9091094123704,0,0.72,41.8622455508413,51.8584863864971,9.9962408356558,1,0,41.8529821442336,51.8522577286356,9.99927558440204,1,0
"69",69,45,55,44.4537424877482,38.991560080699,48.8595630876345,9.86800300693557,1,65.8191011197949,57.7905117943011,73.5646466643696,15.7741348700685,0,0.56,42.6913152586348,53.9021847480318,11.210869489397,1,0,43.1491404174736,53.1164609960479,9.96732057857431,1,0
"70",70,45,55,45.952163616674,40.0363389744228,51.0365563629709,11.0002173885481,1,68.3650767652331,59.1156447533758,78.075030283011,18.9593855296353,0,0.8,44.8145013787075,56.2226080360651,11.4081066573576,1,1,44.5950936106147,56.0554075002711,11.4603138896564,1,1
"71",71,45,55,44.8058563371613,39.2617023833256,49.7508066032238,10.4891042198982,1,67.1646659260653,56.424890120778,81.7843099529781,25.3594198322002,0,0.68,42.7177059387378,53.6758013109591,10.9580953722213,1,0,42.9885636277696,54.1872149209726,11.1986512932029,1,0
"72",72,45,55,45.0192725762048,37.9367935663456,50.1767531765157,12.2399596101701,1,70.3918928613649,59.7763834719577,85.1591178318634,25.3827343599057,0,0.76,43.0982601227136,55.5679213155506,12.469661192837,1,1,42.5286855395963,55.3017873869863,12.7731018473901,1,1
"73",73,45,55,47.3970000462577,42.0875096572612,52.1931644013764,10.1056547441151,1,70.5220017850848,58.9416851027002,82.3337501201655,23.3920650174653,0,0.6,44.5169491240853,54.2976250190337,9.78067589494842,1,0,44.4048384448403,54.1377570529057,9.73291860806544,1,0
"74",74,45,55,46.14895831612,41.7092247742922,50.9532905882566,9.24406581396443,1,72.6042485016231,61.5463750354923,82.6935124594609,21.1471374239686,0,0.56,43.3198703659073,54.4309694340395,11.1110990681323,1,0,43.5278891376756,54.5888856771016,11.060996539426,1,0
"75",75,45,55,44.92899020998,39.8147911268661,49.058171856846,9.24338072997992,1,70.2703216315151,59.6453627077807,81.2027322098898,21.5573695021091,0,0.6,42.7793799235598,54.5331481582556,11.7537682346958,1,0,42.9277142775134,54.7557200067313,11.8280057292179,1,0
"76",76,45,55,48.1270277334964,43.5238131921232,52.8662404606072,9.34242726848398,1,68.1233959462193,57.155920801538,79.5038358886551,22.3479150871171,0,0.72,45.1907565260534,54.3714953014209,9.18073877536743,0,0,45.0997930985617,54.7325923782991,9.63279927973745,0,0
"77",77,45,55,43.3055985034965,38.667078073273,47.6353769823007,8.96829890902768,1,73.249534455228,61.0387412165896,84.452504954452,23.4137637378623,0,0.44,38.8371445012848,49.6353026253569,10.798158124072,1,0,38.7768837278934,50.0519944338732,11.2751107059798,1,0
"78",78,45,55,45.8888441108318,39.4831734883767,51.2825158476675,11.7993423592908,1,69.4104092045618,60.1187492433893,80.843007394394,20.7242581510047,0,0.52,45.0147503765471,56.7778552234288,11.7631048468817,0,1,45.211766710991,56.7354414912848,11.5236747802939,0,1
"79",79,45,55,46.8329887836192,41.6983150828202,51.0410574675538,9.34274238473364,1,68.9227199535171,58.0972683466625,80.5461810385802,22.4489126919177,0,0.6,43.7294184573072,53.354182731388,9.62476427408076,1,0,43.6855974039068,53.5132915084375,9.82769410453074,1,0
"80",80,45,55,46.7837267364309,41.8836253466327,51.6596637072976,9.77603836066489,1,69.4284273057089,60.0726586967827,80.393292460368,20.3206337635853,0,0.72,44.3403737044859,54.7662781682969,10.4259044638111,1,0,44.1696478860684,54.9151143492911,10.7454664632226,1,0
"81",81,45,55,44.2131711922713,39.5842013040131,48.2417752331617,8.6575739291486,1,76.4347595386744,69.7895246872999,83.5176528880886,13.7281282007887,0,0.68,41.4049873624796,54.6254630576917,13.2204756952121,1,0,42.3441202408093,55.4040341445052,13.0599139036959,1,1
"82",82,45,55,46.3885465990295,40.9455934525112,50.9872331427708,10.0416396902596,1,71.4037745594618,62.726162574528,82.1093304543549,19.3831678798269,0,0.6,45.3822087550009,58.1398856287442,12.7576768737433,0,1,45.3597046617173,58.5315279015462,13.1718232398289,0,1
"83",83,45,55,41.5444763595865,36.3648257723478,46.1902849269819,9.82545915463407,1,76.8380244869778,69.4967953961304,84.004235622518,14.5074402263876,0,0.64,42.3767669741584,60.2911484787205,17.9143815045621,1,1,42.6017575912473,60.653052928958,18.0512953377107,1,1
"84",84,45,55,45.3101245732554,40.5806576461876,50.1536595189384,9.57300187275079,1,69.2946284306757,61.5274692548271,77.1465541072214,15.6190848523943,0,0.76,43.8843038771154,55.6288496787017,11.7445458015863,1,1,44.1603561733108,55.7436288187026,11.5832726453919,1,1
"85",85,45,55,48.2101382837196,43.016737431812,53.1285560879431,10.111818656131,1,70.1071129324116,59.5643268630411,82.6831295522668,23.1188026892257,0,0.72,46.0439995402692,55.9344086298027,9.89040908953349,0,1,46.0605984156661,55.8597703995529,9.79917198388681,0,1
"86",86,45,55,47.3778532115043,41.7178107406375,51.7265930734293,10.0087823327917,1,66.3871315570493,58.2725266952613,74.9052725211448,16.6327458258835,0,0.64,45.8036864514525,56.1428711653868,10.3391847139343,0,1,45.2839003645235,55.6007514979209,10.3168511333974,0,1
"87",87,45,55,46.9541053965421,42.2109672634773,51.0975676927384,8.88660042926112,1,70.337245702318,61.5979031359032,80.4912036228582,18.893300486955,0,0.84,44.7110310632256,55.3697600730603,10.6587290098348,1,1,44.7425747289686,55.1774939654594,10.4349192364907,1,1
"88",88,45,55,48.6148290530843,42.9494581733881,53.5448375494796,10.5953793760915,1,69.8467772563843,61.9090718903504,77.4919136985955,15.5828418082451,0,0.64,49.2765902882729,60.4143278249872,11.1377375367143,0,1,49.2403781277338,60.2352949452196,10.9949168174857,0,1
"89",89,45,55,47.7852154577181,42.0858003873537,53.3121889264665,11.2263885391128,1,73.523409905664,65.9720714716217,85.1601048394591,19.1880333678374,0,0.64,47.6659141052218,60.4277793816462,12.7618652764244,0,1,47.4117681145343,60.5004066990903,13.0886385845559,0,1
"90",90,45,55,46.9148838574372,42.1223842036366,51.2406767043707,9.11829250073406,1,71.3735618890338,59.2496967853634,84.0132665300861,24.7635697447227,0,0.48,43.9502927083399,53.9810507064866,10.0307579981467,1,0,44.0839086892102,54.0201383910655,9.93622970185537,1,0
"91",91,45,55,44.6584175255057,40.1902415634272,48.8247941293419,8.63455256591465,1,73.0093756553492,58.5599715091886,84.7062911876242,26.1463196784356,0,0.68,40.5751736344102,49.9295580280061,9.35438439359586,1,0,40.3737590635903,50.1299951808714,9.75623611728116,1,0
"92",92,45,55,43.8330571056641,38.5160024047557,48.7861591443821,10.2701567396265,1,69.261373825015,59.5798688741771,82.5423748227901,22.962505948613,0,0.76,41.0930233052886,52.2085861988948,11.1155628936063,1,0,40.8133035971282,52.2725932597287,11.4592896626006,1,0
"93",93,45,55,43.5713964188682,38.5050159176853,48.1066263913715,9.6016104736862,1,71.0511881461746,62.9402025581992,78.446668245715,15.5064656875158,0,0.64,42.2934373306894,55.0539252901259,12.7604879594366,1,1,42.861019069472,55.5971790919137,12.7361600224417,1,1
"94",94,45,55,47.3794449580709,42.8251652376134,51.1469468024728,8.32178156485936,1,74.9780558091711,60.975642775612,86.2110245513854,25.2353817757734,0,0.52,43.2247461779917,53.8261947523051,10.6014485743135,1,0,44.3340077340225,54.0622365297718,9.72822879574925,1,0
"95",95,45,55,46.3110500193465,41.3370841591761,51.1510761816439,9.81399202246778,1,75.7275153793641,65.7149250461312,84.2036137345263,18.4886886883951,0,0.64,44.2648579300479,57.0925668076108,12.8277088775629,1,1,44.6920749690159,57.7236922475462,13.0316172785302,1,1
"96",96,45,55,46.0016261515929,40.5017526311756,50.7917280959882,10.2899754648126,1,67.5676071509005,58.928273667537,79.0928336341915,20.1645599666546,0,0.68,44.8763347037107,56.7977113842905,11.9213766805798,1,1,44.4120564061713,56.3867536621126,11.9746972559412,1,1
"97",97,45,55,46.7774301233194,41.7561975945243,51.7143666873272,9.95816909280298,1,74.1332179109178,67.1166604490347,82.0676741628684,14.9510137138337,0,0.52,48.0613268789529,62.1974838674143,14.1361569884614,0,1,48.7936497622222,62.4182548350052,13.624605072783,0,1
"98",98,45,55,41.8347994170298,37.1949945846097,46.0153937131133,8.82039912850352,1,77.5879398147906,67.047711101175,86.9524332986048,19.9047221974299,0,0.6,36.5291312197177,48.892859772905,12.3637285531873,1,0,36.6158829889088,49.6889893003219,13.0731063114131,1,0
"99",99,45,55,44.5638993672124,39.5953656389486,49.1721457544154,9.57678011546675,1,69.2838836686548,59.2316958470372,79.7317236955675,20.5000278485304,0,0.56,42.6242778607257,54.2459322528869,11.6216543921612,1,0,42.4984508839951,54.0271573437395,11.5287064597445,1,0
"100",100,45,55,47.2688656170787,41.8024513473363,52.4051446089695,10.6026932616331,1,67.2026785982877,55.4162790101535,80.3284644246312,24.9121854144777,0,0.56,44.4625293299244,53.919643264629,9.45711393470455,1,0,44.3695658005131,53.5506808428527,9.1811150423396,1,0
